,ENSG00000000003.17,ENSG00000000005.6,ENSG00000000419.15,ENSG00000000457.15,ENSG00000000460.18,ENSG00000000938.14,ENSG00000000971.18,ENSG00000001036.15,ENSG00000001084.14,ENSG00000001167.16,ENSG00000001460.19,ENSG00000001461.20,ENSG00000001497.19,ENSG00000001561.8,ENSG00000001617.13,ENSG00000001626.19,ENSG00000001629.11,ENSG00000001630.19,ENSG00000001631.18,ENSG00000002016.19,ENSG00000002330.15,ENSG00000002549.14,ENSG00000002586.21,ENSG00000002587.11,ENSG00000002726.22,ENSG00000002745.13,ENSG00000002746.16,ENSG00000002822.17,ENSG00000002834.20,ENSG00000002919.16,ENSG00000002933.10,ENSG00000003056.9,ENSG00000003096.16,ENSG00000003137.9,ENSG00000003147.20,ENSG00000003249.16,ENSG00000003393.17,ENSG00000003400.17,ENSG00000003402.22,ENSG00000003436.17,ENSG00000003509.17,ENSG00000003756.18,ENSG00000003987.15,ENSG00000003989.19,ENSG00000004059.12,ENSG00000004139.15,ENSG00000004142.13,ENSG00000004399.14,ENSG00000004455.19,ENSG00000004468.14
SRR13990869,6.883024,2.0090225,-0.21560894,0.46756712,-0.315705,-0.12668993,0.41541088,1.5727346,2.176661,-0.3798146,1.5378914,0.0856838,0.089498796,-0.40096155,-0.5416709,-0.3463328,-0.06475148,0.886657,-0.31378365,1.0949185,0.59042966,0.12018004,-0.3229252,-0.37473738,0.5505638,-0.18110672,-0.3977552,0.009633287,0.0026029265,-0.07585274,2.1440055,0.18597387,-0.595526,-0.48534054,0.29549623,-0.31231558,1.27979,0.0140433805,-0.18755157,-0.39730984,-0.41345495,0.28452116,-0.31284627,2.9272757,0.42724293,-0.16589817,0.32301494,0.62171537,0.25728548,-0.5557268
SRR13990870,-0.5583078,-0.3045945,-0.35708913,0.14795166,-0.7173823,-0.14645244,2.4328547,0.57126486,0.20922127,-0.41191062,-0.7818214,-0.4682022,0.93396384,6.450296,1.1476686,-0.1609573,0.29916942,3.5437982,0.21180315,-0.3385233,-0.14468963,-0.08558062,-0.41610333,0.6046919,1.3707321,-0.32431087,4.001441,0.04656656,-0.30798748,-0.25711942,0.19415966,-0.3205205,-0.5948698,6.4367805,-0.61291504,-0.5444455,0.12742646,0.09207792,-0.13722645,0.03764399,-0.7138066,-0.34655637,-0.31689802,0.19740075,-0.24739167,-0.7780268,0.13302967,-0.17625546,0.5421139,-0.636246
SRR13990871,3.0291758,-0.30476928,-0.36754805,-0.3133234,1.1083665,-0.35290936,0.25028,-0.65535384,-0.088736385,-0.11350372,2.035881,-0.2641518,0.26831597,-0.7625674,0.8770352,-0.20755865,-0.19104113,1.7904754,0.05721627,-0.6068942,-0.4537315,-0.033163816,-0.20737705,-0.5326398,2.042597,-0.3425119,-0.14999509,0.4633036,-0.33664042,-0.2703284,-0.31082064,0.026666563,-0.5956193,-0.48681575,0.116788626,1.0605118,0.07091509,-0.14527434,-0.31032202,0.17004807,0.09811276,-0.44821596,-0.30275455,4.73956,-0.25941062,0.55867773,-0.57340276,0.33779588,-0.18709365,-0.40672073
SRR13990872,-0.43426734,-0.3068719,-0.21810062,0.06723246,-0.32398185,-0.24109398,-0.76125133,0.17827146,-0.4350489,-0.4286117,1.4125811,-0.33210874,0.027185056,-0.41992515,-0.5603265,-0.17998812,0.06666522,-0.20752355,-0.031118412,-0.15635139,-0.41370413,0.2802892,-0.0946172,-0.5401785,-0.26754072,-0.34712467,-0.2626472,0.964166,-0.18272862,-0.18615267,0.2705269,0.27155834,-0.60027987,-0.48567992,-0.17113422,-0.6025801,0.19815315,-0.16186675,0.0062625,-0.29797277,-0.11572594,-0.26431185,-0.30416894,-0.45220277,-0.022838296,-0.6042857,-0.3233325,0.41532487,-0.16138488,0.14585966
SRR13990873,1.6473957,-0.3062437,1.71618,0.5347263,0.47429478,0.25153574,-0.3508175,2.5752668,0.36160368,-0.05621565,-0.79120517,0.5560251,0.51529545,-0.43902254,2.2604659,-0.3180357,0.5772493,-0.5460109,-0.41226885,1.0970738,0.68077207,0.32038707,0.34639844,-0.5448088,4.827651,-0.37562218,-0.43541625,0.26889864,0.28943142,-0.09051784,-0.18507579,-0.104435526,-0.6033492,0.7540729,0.6057423,-0.6047167,0.20032758,0.62360424,-0.012217053,-0.122990735,3.1531854,-0.19856972,-0.316167,-0.26385665,0.40680137,1.9585354,0.08187332,0.1286729,0.23884274,-0.44471413
SRR13990874,-0.55228716,-0.30606356,0.47489485,-0.8385776,-0.5693265,-0.27981728,0.3116745,2.009144,-0.31453618,-0.0014350065,1.0156223,-0.6142278,-0.029085604,-0.7610223,4.343602,-0.11333538,-0.4137288,-0.0031110554,-0.18772511,-0.065075226,0.44078833,-0.3098727,-0.42864162,-0.5270621,-0.26815397,-0.39634857,-0.23118092,-0.5320451,-0.30260876,-0.3493569,-0.5486012,-0.3555723,-0.21591194,-0.48642108,0.22116564,-0.596547,-0.2590924,-0.52810496,-0.20787862,-0.22724667,2.03202,-0.04564713,-0.31036553,-0.4440438,-0.2242048,-0.66539824,0.1835626,-0.17884065,0.6507562,0.6918013
SRR13990875,13.296708,-0.30653542,0.93665195,-0.75418204,1.5440617,1.549227,0.7324822,1.6397635,-0.30879802,0.7861668,-0.7864829,-0.442497,-0.19771124,-0.7904317,3.7146544,-0.26294893,0.3906036,-0.28074577,0.3400265,1.8704182,0.76437205,-0.009966905,0.13921158,-0.53419983,-0.26649022,109.92441,-0.33813143,-0.6002226,0.31535685,0.85890186,-0.577283,-0.39014196,7.47106,-0.48168257,0.06485488,-0.6031701,-0.14292683,0.2721911,1.3771073,0.07478618,-0.8250748,0.5650055,-0.3081709,3.4316742,1.1415557,-0.78086203,-0.4268357,0.7993904,0.7161621,-0.79687357
SRR13990876,3.7272701,-0.3015784,0.51599914,-0.043356393,3.581974,0.6792124,3.2769873,0.06765187,0.27851677,0.6841416,-0.7812676,-0.5034369,-0.18828814,0.65355676,4.916715,-0.16831332,-0.14835079,-0.52114755,0.115738176,0.18998623,0.73267573,-0.31886902,-0.26173624,2.2668242,-0.2656807,-0.347963,6.4212976,-0.5140512,0.21373382,2.2837107,-0.282202,-0.43564013,-0.5995956,-0.48013753,-0.10064699,-0.6032669,-0.4745576,-0.30473757,0.462708,-0.46225747,-0.68924713,-0.0008590052,-0.31386387,-0.45164308,0.41114163,-0.6271625,-0.2606397,0.3928791,-0.3882049,-0.17415237
SRR13990877,-0.1768469,-0.30728823,0.18439227,-0.38312775,-0.40210584,-0.005768603,2.4710057,-0.17172086,0.16949704,-0.21207125,-0.21817094,0.1605922,-0.02337238,1.5849216,0.733437,50.009583,-0.06473942,0.21343128,-0.13003066,0.53816485,-0.10234751,0.14163356,-0.044249628,2.8275726,-0.26795518,-0.31520927,-0.3051249,0.10236285,-0.16145936,0.13965444,0.05356071,-0.44568297,1.3732467,-0.4864044,0.24408911,-0.0711971,0.12204543,-0.39793134,-0.023799347,0.092328675,-0.13016374,-0.109227486,-0.30287293,-0.36347193,0.031081403,-0.5535392,0.10204271,0.3979122,-0.046509217,-0.7966486
SRR13990878,0.8183969,-0.3052314,-0.17022488,1.2363988,-0.45232823,1.4219493,-0.4680034,0.3745859,-0.13123377,0.47867978,-0.34286317,0.15312597,-0.029825864,-0.23875143,-0.56582004,-0.19249189,0.0052683256,-0.21483351,0.07873926,-0.29815903,0.48991913,-0.22191522,-0.16113135,-0.01569342,3.070969,-0.28092945,-0.40680167,0.34309673,0.4676076,1.5385623,-0.007894192,-0.20180497,-0.60206383,-0.48347265,0.09330781,-0.5902038,-0.5384024,-0.10544612,1.2973806,-0.19142555,0.09434778,0.1418208,-0.3059006,0.103885375,0.71877915,-0.11301161,-0.10495003,0.6736522,-0.27005082,-0.091564946
SRR13990882,0.081523634,-0.30505738,-0.23053204,-0.3024269,0.16199239,-0.13449271,0.18887003,0.18015616,0.24673769,-0.27918974,-0.40394166,-0.23377287,-0.20339635,-0.7891517,0.5462552,-0.32602128,-0.09803015,0.59263116,-0.14928721,-0.1850193,0.32091102,-0.20761818,0.07147335,-0.031980976,-0.26748866,-0.33300528,-0.3024423,-0.22050527,0.019972421,0.074731916,0.031056814,0.053778123,-0.60118306,-0.4857834,0.45456892,0.093572035,0.004158582,-0.107184045,-0.21016835,0.02331274,-0.5997273,0.2863786,-0.30624476,0.71215665,-0.1426141,-0.2646065,0.039350793,0.20882279,-0.1511523,-0.7835774
SRR13990883,-0.5559069,-0.30612588,-0.069666274,-0.5737166,-0.7455237,-0.33563563,0.046179477,-0.5873497,-0.21380277,-0.3001334,-0.34742865,0.060265783,-0.057157867,1.6804156,-0.31399634,-0.3541578,-0.098656155,0.3903823,-0.2790028,-0.40581903,-0.37406537,-0.2643918,-0.3135584,-0.3415637,-0.26753736,-0.3234082,-0.19311681,-0.054011356,-0.2900565,-0.20392111,-0.5708997,0.02481099,-0.59943604,-0.48651856,-0.37605047,0.69583917,-0.14638805,-0.15881966,-0.1804924,-0.081898816,1.0696595,0.028534746,-0.29492387,-0.44939983,-0.12754884,-0.3168418,-0.37541378,-0.19934902,0.12172882,-0.12023949
SRR13990884,-0.5618716,0.3461279,-0.07857423,0.3696175,-0.12006724,-0.01394284,-0.6944683,0.024649667,-0.24414149,0.20388035,-0.026962228,0.10866183,-0.16558194,0.28171423,0.18837984,0.5296159,0.25231138,0.03432593,-0.05279419,-0.18136108,0.14035065,0.08318123,0.64853567,1.4242496,0.1377356,-0.25849393,-0.29330412,-0.08886955,0.17727967,-0.0044530667,0.17645347,0.26010445,-0.13324125,-0.15903783,0.30267087,-0.59952134,0.5535418,0.18878108,0.054624777,0.06943079,-0.34543756,0.07778496,-0.27716574,-0.44931847,0.5257093,-0.26066157,0.49593437,0.5326908,0.27333933,0.97369874
SRR13990885,-0.5525607,-0.30418292,-0.42547482,-0.034213167,-0.020736177,-0.22503182,-0.37482077,-0.050964635,-0.31112325,0.2441481,-0.78630835,-0.017696673,-0.039063603,1.334227,0.5312642,-0.33541346,0.048456375,-0.14940739,-0.28671485,-0.019420242,-0.07887347,-0.06772014,-0.1955907,-0.54101,-0.26776588,-0.33729008,-0.27359325,0.2724331,-0.1028175,-0.21432486,-0.038114846,-0.22007184,0.4559285,0.3138984,0.30255306,-0.26088282,-0.058269624,-0.23173124,-0.1020957,-0.102113485,0.29405665,0.36699188,-0.3043373,-0.4478567,-0.023295151,0.011436107,-0.29968104,0.24745937,0.19835632,-0.2130047
SRR13990886,3.5179346,-0.3053309,0.27963552,0.45026132,-0.75910723,-0.16482104,0.16718073,-0.30944827,0.3386998,0.19389229,-0.10469171,-0.17912936,0.35889977,0.4897788,1.531896,-0.3013606,0.07459349,-0.18008481,-0.044814687,0.49618015,0.3710952,1.0182949,0.85776746,-0.39076534,-0.26756197,-0.4461672,-0.36156365,0.10523094,-0.06118103,-0.3396217,0.3775833,0.19425829,1.591,-0.082901515,-0.08052299,-0.6012864,0.1768999,0.19831143,-0.047671083,0.3142557,-0.14169033,0.35260502,-0.30657443,6.108329,0.29348457,-0.099014275,0.5354153,-0.03459396,0.8326808,-0.49467936
SRR13990887,5.743878,-0.30447668,0.34118667,0.7308136,-0.07898739,0.7189029,-0.38743532,-0.37647024,-0.09810326,0.110789925,1.9830865,0.08895876,-0.10011262,-0.7921859,5.019177,-0.34081286,-0.00011720867,-0.02487983,-0.2604889,0.88666296,0.3320418,0.14663279,0.103594206,-0.54730463,4.310584,-0.4587339,-0.3853741,0.057449933,0.839534,1.2599386,0.75579804,0.07295987,-0.5993835,-0.28591838,0.27137396,-0.6034314,0.65590364,0.6466586,0.20049962,-0.401586,0.8806197,0.335886,-0.30979252,0.071766816,1.140568,-0.021248886,0.09263344,-0.057177916,1.3621225,0.031350322
SRR13990888,0.06615365,2.397271,0.1615919,2.369229,-0.055925112,0.73415357,1.7722567,1.8911798,0.5041132,0.04611568,0.026499711,1.2346936,1.1993216,-0.7949426,20.59078,-0.32588485,0.49900466,0.47007507,-0.28123075,0.81473815,0.43616885,1.4838705,-0.014563771,1.3649594,-0.26700705,0.58760667,-0.40533182,1.7194341,1.6410903,1.8198661,-0.19975956,0.5999784,-0.6008979,14.678948,0.51115113,0.10218703,1.8512748,0.54770297,0.21166661,-0.32706025,0.48338747,1.1830777,-0.31682286,0.5391364,1.488217,4.382441,0.23023656,1.8350154,1.8886592,0.119872645
SRR13990889,-0.5374036,-0.30287462,0.2932265,1.1952428,-0.50954956,0.13455682,0.9759025,0.49040684,0.16755415,0.06354248,4.141798,-0.16126513,0.11605507,-0.18978596,-0.028503124,-0.33980373,0.015669387,0.14373067,-0.24637789,0.38193798,0.32098272,1.1708003,0.17134942,-0.03895213,-0.26722267,-0.47320467,-0.38411927,0.16862783,0.17736849,0.95419407,1.3791056,0.5727082,-0.59537876,0.8097754,0.0049278424,-0.6034111,0.87321275,0.02152072,-0.2455264,-0.26629996,-0.40804085,0.35387242,-0.31431746,2.2935998,0.4595912,-0.16937922,-0.07645499,1.144039,0.8147886,0.5681455
SRR13990890,0.76573783,-0.30594894,0.39184734,0.28605473,0.24625002,1.0628412,0.068364486,1.6558673,0.28647935,0.22245169,-0.6072939,0.013400685,0.78849995,-0.38711673,0.9872682,-0.345865,0.4271707,0.16584365,0.083216935,0.80298316,0.31046796,0.4768114,0.46325296,0.7598242,1.6295301,-0.35329312,-0.28282607,-0.04907402,0.71698475,1.3665546,0.7974907,0.38234106,0.14811575,-0.48615453,0.40935373,-0.60360533,0.6027393,0.2555819,0.7327868,0.045362607,0.010346522,0.859718,-0.29168344,0.5769099,0.7802855,-0.5644533,0.02203996,1.5580511,0.6137349,-0.40261143
SRR13990891,1.9199191,-0.3050664,-0.0145148225,0.90249604,-0.5061181,-0.36232448,1.2615845,-0.28634858,-0.09907182,-0.24583039,0.45072767,-0.22086048,-0.30723396,0.1482503,3.8611903,-0.3309637,0.19048,0.07394188,-0.29166713,-0.41423312,-0.03131713,-0.031485718,-0.15883438,-0.542499,1.018487,13.558373,-0.27484497,-0.01636324,-0.24970673,0.17781453,1.1070869,0.010800969,-0.17792496,0.06539,0.1415295,-0.60089123,0.6095856,-0.022546455,-0.24408013,-0.17797172,0.03387068,-0.16201113,-0.31429723,-0.21457091,0.105802104,-0.77220035,0.46133488,0.2493355,-0.0812181,-0.51327956
SRR13990892,-0.19196452,-0.3069044,-0.10981415,0.07699209,-0.5410386,-0.015544348,2.0655615,1.0088326,1.150531,-0.5551158,0.9306768,0.36417916,0.10862681,-0.78546613,-0.2526358,1.4682211,0.60684144,-0.7655291,0.27192542,-0.043184567,0.03333464,-0.0012869856,0.25511745,0.20376247,2.1595795,-0.36575964,-0.26340982,-0.27256665,-0.06492742,-0.39090705,0.775368,0.23302023,-0.600008,0.1577267,0.7532156,-0.5786209,-0.38773498,-0.5210397,-0.15352081,-0.17067294,-0.8322129,0.2227392,-0.2934074,-0.45101702,0.1174218,-0.7839929,-0.125308,-0.11395879,0.28457493,-0.79657876
SRR13990893,-0.5584249,0.54971844,-0.029472975,0.5339124,-0.7578015,-0.32582718,-0.11375889,-0.26135382,0.13974118,0.41255015,-0.77795947,-0.26869482,0.22314699,-0.7693749,0.19570673,1.1453897,0.35226053,0.65286005,0.115808584,-0.20039257,-0.3977502,0.47006318,0.27668536,-0.5143629,0.61717767,-0.3076622,-0.19350103,-0.34880143,-0.15504402,-0.15121965,1.4995944,-0.013000154,-0.594545,-0.48543578,0.5786632,-0.59173644,1.1017436,-0.16637225,-0.09456754,-0.19263478,-0.8247664,0.49551094,-0.2754854,0.58111143,-0.14633887,-0.78137845,-0.3955232,-0.10349103,0.19089134,0.44225645
SRR13990894,6.0042443,-0.30643293,-0.009846571,-0.658419,0.35304177,-0.2911214,0.39956686,-0.11976508,0.40319675,0.22712652,-0.7790045,-0.31106266,-0.33237794,2.681929,-0.5596719,-0.35230288,-0.072397985,0.48405537,-0.3038545,0.3014541,-0.42255536,0.2421122,0.15480866,-0.54354936,-0.08362468,-0.42440948,-0.22290774,-0.036643375,-0.36370045,-0.13390574,-0.057352055,-0.15272063,1.779901,1.4445245,0.26739797,-0.54285437,1.7648137,-0.014814964,-0.25042439,0.22267854,-0.45235488,-0.22052789,-0.30165032,-0.44802037,-0.11397904,-0.75024974,0.16760811,-0.39302298,0.5281015,0.57726586
SRR13990895,-0.55076987,-0.30595392,-0.5566804,-0.23106407,-0.5772975,-0.28815123,-0.57894,2.3133829,-0.28108796,0.52984995,1.3342763,0.1567521,0.014025999,0.29140902,-0.5630483,-0.29291412,-0.1184335,-0.33822536,-0.43088734,-0.1533443,-0.2813439,-0.15277386,-0.34351054,-0.538733,-0.26810724,-0.3901711,-0.21789674,-0.35804206,-0.2961646,-0.14212273,-0.11058842,0.02461964,-0.595588,-0.17496899,0.07805858,-0.60022974,0.13734475,0.13113888,-0.35894528,-0.46106958,-0.82818156,-0.18475921,-0.311301,-0.44989356,-0.17731087,-0.6996673,-0.020693468,-0.12826635,-0.027192414,0.14177541
SRR13990896,-0.53101015,-0.28176394,-0.14325087,-0.20294099,-0.7445394,-0.24283408,-0.1294433,0.20060468,-0.08589963,-0.28350377,1.3115344,-0.25960326,-0.29068902,-0.7363476,-0.551519,2.7251904,-0.29084906,-0.08996871,-0.5913885,-0.108364336,0.16311812,-0.075518526,-0.43485737,0.400684,-0.26624537,-0.4068586,-0.23430887,-0.11794282,-0.21085204,0.51375353,0.52071244,-0.21083216,0.6956991,-0.4829004,-0.3475368,-0.57202095,-0.17234777,-0.48146078,-0.31525138,-0.4151504,-0.14614162,-0.2729256,-0.3008997,3.2653658,-0.14539275,-0.61298203,-0.39871368,0.06620221,-0.23317747,-0.017545005
SRR13990897,-0.5633235,-0.30500138,-0.35958472,-0.062909275,-0.46176016,-0.10271835,-0.37354538,-0.68047905,0.15502542,0.03851911,-0.776954,-0.3837792,0.17493786,-0.26630324,-0.07757134,-0.22393803,-0.044462997,-0.39858153,-0.15676656,-0.45583704,0.088330954,-0.17666802,0.24251986,-0.52410746,0.02880716,-0.30858764,11.08328,-0.35189298,-0.046115015,1.1797583,-0.48246962,-0.0363809,1.1053125,-0.3038901,-0.0021969038,3.298405,-0.06046041,0.013499728,0.09935693,0.89317554,-0.77241987,0.13629851,-0.27548647,-0.4458353,-0.101263724,-0.71928084,0.22636645,-0.12149647,-0.034616407,-0.56202394
SRR13990898,-0.38833162,-0.13187374,-0.21182081,0.05461317,-0.51032764,-0.05636518,-0.3283223,-0.20008917,-0.050371546,-0.06953093,-0.32203057,-0.059720688,-0.2186427,1.130025,0.4612738,-0.32054242,-0.04037067,-0.093859375,-0.40421957,-0.07136343,-0.1890121,-0.12204537,-0.36602977,6.0038633,-0.26796016,-0.40004286,-0.30365556,0.10192659,-0.022113651,0.2564523,1.3714619,-0.0209029,1.146985,-0.48467728,0.05517632,-0.55015117,0.12259376,-0.023919003,-0.15945052,-0.2403736,0.29929698,0.1013743,-0.31388476,0.13823955,0.14826629,-0.14698787,-0.11914748,0.36501747,0.24438135,-0.2674175
SRR13990899,0.18613027,-0.30156416,0.35174593,0.44816294,-0.044650063,1.3299695,0.00046782134,0.4572029,-0.096569404,0.42696914,-0.2548607,0.49748307,0.47897512,-0.59533274,2.569054,-0.29983348,0.55489033,-0.46632776,-0.31494033,0.21708642,0.34630784,0.73785955,0.835969,-0.52843434,-0.2666392,-0.33677396,-0.41467798,0.066117406,0.8556267,3.2597547,0.9328219,0.034648523,-0.56804895,0.50446486,0.45678404,-0.6045362,0.95193666,-0.021455817,0.6464687,0.13088597,0.29349452,1.4949386,-0.3106197,0.26834303,1.3297822,0.5216351,0.073940754,3.1331491,0.42245352,0.049455646
SRR13990900,-0.5444655,-0.30251294,-0.16526581,-0.24517891,-0.44638574,-0.06479778,-0.5240503,-0.3933388,-0.1870857,0.30732748,0.3962978,-0.17429462,-0.23648387,-0.45468318,0.5930735,-0.35111243,-0.036302842,-0.53081036,-0.28257143,-0.0003965627,0.30188113,0.21610615,-0.35591537,-0.53825015,-0.2674695,-0.36125737,-0.24081379,-0.23108152,-0.11422802,0.16227986,-0.2624108,0.0014388013,-0.5804003,0.21060617,0.07817526,-0.55338436,0.32666612,0.43187147,0.05918534,-0.24973758,-0.18047659,-0.073782936,-0.28726462,-0.4382351,-0.12214209,0.020289792,0.06732903,-0.27661708,-0.06083442,0.3028818
SRR13990901,-0.5432092,-0.30473876,-0.19134632,0.2741186,-0.18283711,-0.074086756,-0.44123465,-0.2937621,0.52211463,0.21899185,1.4251167,0.09213509,-0.33043242,1.9346794,-0.26573378,-0.34751377,0.04711877,-0.23638013,-0.2406889,-0.022026807,0.0059874183,-0.041798223,-0.15233453,-0.30727765,-0.1093493,-0.35402298,-0.16027522,-0.29491565,-0.21486895,0.08464665,-0.14488195,0.15941316,-0.25421157,-0.17550081,-0.115520135,-0.58120805,0.2478484,0.6714931,0.07274014,-0.30774197,-0.63099015,-0.10936781,-0.27837685,0.022212895,-0.017622491,-0.42886683,-0.22946084,-0.13986097,0.012725523,-0.46996352
SRR13990902,-0.5591889,-0.30529004,-0.007682059,-0.4133863,1.2236892,-0.20646033,-0.45917678,0.662154,-0.31682262,-0.27850068,1.6817572,0.17003846,-0.40314758,-0.7856641,0.34561786,-0.20049015,-0.31705055,-0.29197717,-0.592901,-0.12924439,0.8117715,-0.29028285,0.173582,-0.54085815,0.41933414,-0.39173666,-0.34339714,-0.056403313,-0.29339197,-0.34223476,1.4813716,-0.25112757,-0.59892184,-0.4856656,0.05993735,-0.6035087,-0.10478902,-0.05299196,-0.28272566,-0.36748838,-0.5773842,-0.33725205,-0.31436566,-0.45202717,-0.16076586,-0.6232962,0.0050671273,0.1480379,-0.276039,-0.0629322
SRR13990903,-0.56445664,-0.30614164,0.12878425,-0.34015802,0.541691,-0.16993186,0.17537373,0.9439766,0.55937403,-0.30592224,-0.7877721,-0.03638914,-0.14597465,2.4760747,-0.5656798,310.26413,-0.1660526,-0.2506396,-0.2564057,-0.17276369,-0.53225887,-0.41588044,-0.17767113,-0.53600395,-0.2674895,18.626472,-0.33854887,-0.48135784,-0.33300892,-0.09554075,0.20778161,-0.21206698,-0.60098034,0.34441826,0.5047757,-0.06354241,-0.53762436,-0.3372626,-0.22370608,-0.43361965,-0.8287293,-0.35801327,-0.30931306,0.714718,-0.23725073,-0.74586964,-0.037942618,-0.2687475,-0.23785904,-0.79577124
SRR13990904,-0.27936935,-0.30598718,-0.32810974,0.09294044,0.061329972,1.2562408,-0.42463,0.033112206,-0.08445898,0.8813047,0.12596303,-0.27144742,-0.35400024,-0.65827876,-0.5697546,-0.35619712,-0.005229068,-0.70387816,-0.15149288,-0.092275344,-0.002954009,0.52623993,0.03347909,-0.5334077,0.8255359,-0.28532228,-0.3195308,0.2127871,-0.0797981,-0.063785955,2.0707948,-0.048355784,-0.6001821,0.3265795,0.07568882,-0.6001513,0.59792507,-0.12509666,0.66712946,-0.33068123,-0.8269936,0.38785803,-0.2825875,0.5424099,0.09995327,-0.6023509,-0.047075596,0.10333033,0.15243773,-0.15211296
SRR13990905,-0.52920276,-0.30398005,0.16914068,0.8273349,0.85727334,0.32241294,1.0085202,0.68059754,0.46138617,0.36211005,2.6760416,-0.20182104,1.0900089,1.0075272,12.837101,-0.30413577,0.85518295,1.0427004,0.07664809,1.2942286,1.6582544,1.2441751,0.42776984,-0.14153515,-0.26768467,-0.46483555,-0.40293184,2.4431462,1.1007495,2.867102,0.8684658,0.246706,-0.5931115,-0.48543143,0.64270514,1.502421,2.4647653,1.6290277,0.1637769,-0.31027603,0.7282466,1.410636,-0.31510314,-0.4513066,2.071071,-0.65063035,0.4138708,1.5828701,2.9431076,2.541746
SRR13990906,-0.5483652,-0.30325148,1.1209493,0.44115484,2.6902688,1.2071067,1.6939662,0.5104335,1.3053235,1.7693633,-0.7806806,0.70422375,0.48128965,-0.31577817,2.8358674,8.751024,1.3741761,0.27889848,0.24727242,1.0572877,1.2182773,2.4460697,0.15106933,-0.34885463,-0.267185,-0.4685096,7.084315,1.6837159,0.7014121,1.1392996,2.2234116,0.5261978,4.104786,-0.48422816,-0.010768812,-0.6007886,2.748413,1.3045472,0.55264497,0.33835906,-0.43830872,1.6944788,-0.3112112,0.23447448,3.6316211,0.41962278,0.7839903,0.16217802,3.0941331,-0.68765366
SRR13990907,9.11223,2.9468439,0.08915523,1.5348709,-0.2519397,-0.12221025,-0.29289287,-0.6739827,1.3237361,-0.36154905,0.6900296,0.51433593,-0.19459687,-0.678798,3.569071,-0.3460184,0.36485156,1.1630913,-0.18115488,0.4837418,-0.096176736,0.71774983,-0.49729317,-0.2946432,-0.26800752,6.8830366,19.069094,0.010325089,-0.06458116,1.0782543,-0.46020797,0.10839828,0.005417075,-0.48599282,-0.21937619,-0.6002789,0.8519841,0.17635672,-0.19416307,-0.09692586,-0.6845195,-0.04286099,-0.31508172,0.049283635,0.19404592,-0.11697131,-0.10312612,0.15544903,0.5836455,0.30021888
SRR13990908,2.4463959,-0.30536762,-0.013800824,0.16503017,1.7911776,-0.19030333,0.8327798,-0.35359383,0.83135146,0.28214467,1.1562893,-0.33076406,0.15436664,0.47092396,17.217249,-0.30320215,-0.19097781,-0.76077247,-0.25427148,-0.009258538,-0.12169191,0.15268727,-0.21631058,-0.36695918,-0.26796088,-0.43176362,-0.34170792,-0.08540801,-0.18616447,0.82874393,2.313183,0.32772148,-0.58791107,-0.48692307,0.24691121,-0.59008646,-0.06438313,0.1322237,-0.09670332,-0.19934787,-0.8314536,-0.28549463,-0.31051135,-0.4460643,0.06794563,-0.7820035,-0.11682779,0.25521457,0.116788164,-0.015099732
SRR13990909,-0.5553462,-0.30689678,-0.27653545,-0.36360335,-0.6588854,-0.3863159,0.6659744,-0.44720954,-0.025168402,-0.14742687,1.0104054,0.078714825,0.04622018,-0.77945817,-0.19410858,-0.34981441,-0.17171784,-0.6901883,-0.24431385,0.13291074,-0.66186184,-0.1717702,-0.011530459,-0.54286873,-0.2680314,-0.36468723,-0.22807097,-0.33506837,-0.32958865,-0.4036025,1.1825342,-0.15685594,-0.59884197,-0.48664436,1.3284637,-0.6008719,0.61472994,-0.29446396,-0.3589325,0.17873007,-0.050520714,-0.30387267,-0.30480877,-0.45019495,-0.24504772,-0.78342867,0.06731317,-0.1430973,-0.2970917,-0.79468566
SRR13990910,-0.56246126,-0.30481902,-0.3236649,0.9006444,0.13823786,-0.2750567,1.8764598,0.40898404,0.15769023,-0.38600057,0.42206147,-0.38188246,-0.37934706,-0.78926826,12.798323,-0.13985349,-0.46786714,-0.7640112,-0.500072,-0.544438,0.023154827,-0.27670968,-0.17290083,-0.537399,-0.26755616,-0.37892625,-0.3788714,0.80340236,-0.26678756,-0.7731144,3.4411192,-0.22430517,0.871295,-0.4845505,0.010251315,-0.6039013,-0.31127226,-0.16455688,-0.29023543,-0.10219783,3.8102143,-0.4061651,-0.31478333,2.4217396,-0.002352125,-0.78255963,0.16288434,0.43956766,-0.31781238,1.2510718
SRR13990911,-0.53730005,1.4490501,-0.21980633,1.0832186,-0.60889053,0.00396874,0.80306554,1.3637773,1.0043391,0.33707878,-0.44263095,-0.077618174,0.511683,-0.67259324,3.7082953,-0.33867657,0.48077142,-0.0058512595,-0.081847146,0.8367377,0.36000523,1.1773939,-0.066948816,-0.4801137,-0.26770964,-0.46588802,-0.37984595,0.16879332,0.221916,0.03529637,-0.19076014,-0.05614001,-0.59503424,0.5634971,0.2599653,-0.24130526,1.4357905,0.7616437,-0.0013410544,-0.12937754,-0.33000973,0.283327,-0.3128999,0.16848822,0.21391739,-0.47508007,0.5269165,0.6593322,0.9663978,0.020040274
