,ENSG00000000003.17,ENSG00000000005.6,ENSG00000000419.15,ENSG00000000457.15,ENSG00000000460.18,ENSG00000000938.14,ENSG00000000971.18,ENSG00000001036.15,ENSG00000001084.14,ENSG00000001167.16,ENSG00000001460.19,ENSG00000001461.20,ENSG00000001497.19,ENSG00000001561.8,ENSG00000001617.13,ENSG00000001626.19,ENSG00000001629.11,ENSG00000001630.19,ENSG00000001631.18,ENSG00000002016.19,ENSG00000002330.15,ENSG00000002549.14,ENSG00000002586.21,ENSG00000002587.11,ENSG00000002726.22,ENSG00000002745.13,ENSG00000002746.16,ENSG00000002822.17,ENSG00000002834.20,ENSG00000002919.16,ENSG00000002933.10,ENSG00000003056.9,ENSG00000003096.16,ENSG00000003137.9,ENSG00000003147.20,ENSG00000003249.16,ENSG00000003393.17,ENSG00000003400.17,ENSG00000003402.22,ENSG00000003436.17,ENSG00000003509.17,ENSG00000003756.18,ENSG00000003987.15,ENSG00000003989.19,ENSG00000004059.12,ENSG00000004139.15,ENSG00000004142.13,ENSG00000004399.14,ENSG00000004455.19,ENSG00000004468.14
SRR13990936,5.117801,-0.31019884,0.27405816,-0.092143096,0.75223386,-0.12418238,3.4684973,0.5419585,-0.16125658,-0.19924127,2.4495318,-0.097137086,-0.16035701,-0.31533834,3.5262666,-0.29873562,0.17608634,0.08783414,-0.16373691,1.3377688,-0.19773072,0.162412,-0.042439144,-0.31443393,-0.3130894,-0.31027305,-0.29554212,-0.042792697,-0.1236676,0.16557513,1.9225365,0.08040011,2.5181146,-0.3142912,0.10397362,0.2339477,0.1463792,-0.11282108,-0.12234551,0.08503256,0.6813337,-0.016878694,-0.3048658,7.4340615,-0.008599773,-0.06922598,-0.12856655,0.8171845,0.011765678,-0.31594387
SRR13990937,-0.3146368,1.1453887,-0.028844614,-0.088196635,-0.10757721,-0.1348845,0.06543503,-0.0286242,-0.053664178,-0.0693783,0.028240182,0.14646982,-0.06021034,0.7447182,-0.31579223,-0.30596763,-0.12206658,0.42517292,-0.16534811,-0.031083193,0.39611956,0.31298664,-0.16979443,-0.31437576,0.09307976,-0.3094799,-0.30377135,-0.044976067,-0.087199494,-0.12389506,-0.13731298,-0.064561,-0.3138514,-0.31479806,-0.17137657,-0.28313762,-0.20759764,0.051690843,-0.045937274,0.004232603,-0.008522975,-0.07713854,0.31493735,0.25244343,0.04832581,-0.23712805,-0.058537032,-0.27777758,0.028278038,0.27552047
SRR13990938,5.437928,11.931077,0.15333737,0.614588,0.12550095,-0.001107757,2.885953,1.4693978,0.01499424,-0.013016008,-0.31550592,0.1738602,-0.06289986,0.5157238,3.3210049,-0.29979426,0.04896146,0.8095692,-0.14188269,1.3114324,0.16887642,0.5239065,0.2716768,-0.3147626,-0.31449926,-0.31025985,-0.295465,0.2501839,-0.09462368,0.39278913,-0.3159616,-0.08695716,2.3991847,8.586751,0.7169817,-0.31569156,0.23897284,0.062488228,-0.01275152,-0.061609,4.0674872,-0.07642308,-0.30624643,6.2598777,0.047136735,1.3962907,-0.1438107,0.26231077,0.13579367,-0.13784193
SRR13990939,2.1182463,-0.3081492,0.3223387,0.13083065,-0.31592718,-0.070892714,6.7010875,0.31527284,0.10986675,-0.12896639,2.6875668,0.055087402,-0.1299607,0.12932357,-0.3156104,-0.2925996,0.14276011,2.9535315,-0.060045704,0.20258462,-0.03696405,0.395783,0.13370907,-0.3135175,13.048422,-0.3063284,-0.2892869,0.00061753375,-0.14643268,0.02826935,6.070524,0.04501766,-0.31294712,-0.3139306,-0.05542223,-0.31537893,0.228203,0.31673494,-0.13241133,-0.091696106,-0.28203428,-0.044780575,-0.30276835,5.6310043,0.0871367,-0.3160072,-0.089711405,-0.035932258,0.042643458,0.27335727
SRR13990940,1.2872837,-0.30740574,0.40876472,0.8008816,1.3038868,-0.12223769,2.1283107,0.18989919,-0.23709126,-0.30406183,-0.31491575,0.8712362,-0.18386908,0.92755115,0.33624256,-0.3031082,0.07002384,-0.30827686,-0.19686608,1.5639627,0.087972514,0.09973565,-0.25427943,-0.3130633,-0.3138788,-0.3054982,-0.3002911,0.072122015,-0.044393722,0.18090165,0.29459742,-0.105981655,-0.31240755,-0.31433967,0.070719324,4.2988067,0.5664508,0.053292688,-0.14521012,-0.20747426,-0.31569013,-0.07313891,-0.303306,1.2588832,0.09777206,0.005071963,-0.04118784,0.3912707,-0.00890734,-0.315838
SRR13990941,-0.3146707,-0.30925322,-0.119465314,0.12673771,-0.2567491,-0.022306161,-0.07540417,0.52812815,-0.1705965,-0.20690402,-0.09320697,0.35136026,-0.19313791,0.7289028,-0.315448,-0.30626112,-0.0110850455,-0.05818266,-0.25991488,0.52214426,0.111484565,0.11081504,-0.09611898,1.723893,1.81692,0.5536047,-0.30457044,-0.04054736,-0.0075963833,0.012580843,0.702423,-0.019119121,-0.31399256,-0.31419775,-0.031871386,-0.31534663,0.107884295,0.1722241,-0.037057724,-0.25121552,-0.31570077,-0.14826073,-0.30414784,0.49939653,0.16165537,-0.31581333,0.03678084,0.3079891,-0.040615827,-0.044202007
SRR13990942,-0.31434336,-0.30961314,-0.0028744868,0.16324808,-0.31579012,0.01912875,-0.026142282,0.0043448317,-0.17895639,-0.17380635,0.29476503,-0.10402758,-0.07445472,-0.1629966,-0.3155086,-0.3026814,0.07312349,0.38672036,-0.16379832,0.30148098,0.16307646,-0.04726491,0.11696196,-0.31363672,1.5947479,1.7340443,-0.30085918,-0.06626608,-0.122069396,0.246749,1.3785585,-0.2666554,0.41908404,-0.3142508,-0.1149755,0.41733363,-0.102219686,0.040436238,-0.100166075,-0.21034387,0.22560279,-0.075877085,-0.3035002,-0.31416303,0.0050735604,-0.016032081,-0.11876069,0.108989805,-0.027100753,0.19229713
SRR13990943,-0.3144835,-0.31056127,-0.1925624,0.05868692,-0.18546152,0.028067404,-0.031376068,0.5168717,-0.13523875,-0.24498473,-0.3151177,-0.21166141,-0.14592026,-0.010837567,-0.25860894,-0.30445302,0.059381746,0.28459853,-0.21169834,0.040412396,-0.068578675,-0.15894178,0.07116548,1.2441518,-0.31322804,-0.30997324,-0.30205876,-0.053549163,-0.039342776,-0.11378814,0.6664079,-0.15715994,0.2992217,0.32004175,0.031462654,-0.2994969,-0.11046457,0.0024716924,0.07380228,-0.2615858,0.23894157,-0.074867316,-0.30482116,0.49163932,0.28488284,-0.20193595,-0.07459332,-0.18257174,0.1941258,-0.013635923
SRR13990944,0.3196648,-0.30811366,0.010547714,0.23860538,0.2915235,0.15604973,-0.18900469,0.474051,-0.053187214,-0.11512271,2.4383688,0.18075775,-0.1661327,-0.14806731,1.2147516,-0.3041424,-0.13940492,0.04445555,-0.18647897,0.18600896,-0.21338224,-0.08628979,-0.2509193,-0.313355,-0.31293046,-0.30907157,-0.30029055,-0.09183792,0.09304358,0.54368484,1.5190588,-0.20113982,-0.313418,-0.31395704,-0.095747456,0.065686755,-0.010373423,-0.09016679,-0.005371028,-0.22357328,-0.306853,-0.21014853,-0.30171692,0.40990403,0.36028162,-0.2092556,0.13239609,-0.14393657,0.15022807,0.13627547
SRR13990945,0.6945593,-0.30790928,-0.15195014,-0.31585598,1.0739608,-0.18738243,-0.29028103,0.25520572,0.04897151,-0.021753281,-0.3142797,-0.18799974,-0.017010637,-0.3136458,1.2505636,-0.29890275,-0.0065224394,-0.31543943,-0.04131761,-0.21054396,0.12731096,0.05936336,-0.20962892,-0.31144455,-0.30955115,-0.3042437,15.229455,-0.30183473,-0.13160487,0.1140648,-0.31527132,0.0040482287,-0.31095463,-0.31367812,0.052142408,-0.31474993,-0.06909917,0.3344778,-0.10802057,-0.27321053,-0.3153028,0.0014254235,-0.2999089,-0.31345114,-0.105449,-0.3154676,-0.17307164,-0.17709853,0.009962532,0.31488693
SRR13990946,-0.31431127,-0.30708477,-0.016702417,0.1139162,0.09973134,-0.09954012,0.11026992,0.056011222,-0.07339248,0.03657995,-0.18570842,0.04959892,-0.007941794,0.98061854,-0.31532615,-0.3037296,0.038601603,0.010870322,0.08534656,0.022684805,-0.1345022,-0.07645346,-0.104916215,-0.3128301,-0.31203404,-0.3077629,-0.30259454,0.14272548,-0.1047054,-0.16762659,-0.31560755,-0.16300525,-0.3131881,-0.314016,0.2333023,-0.31516242,-0.014357701,-0.08062676,0.032049406,-0.20589884,0.3846144,-0.18172614,-0.3034368,-0.31424603,0.22911143,-0.31574786,-0.0662064,0.33979374,0.45614183,-0.31574887
SRR13990947,0.31100547,-0.3029673,-0.22305155,-0.15507405,-0.31584102,-0.10496846,0.35003692,1.552741,0.28884065,0.02289239,1.7589725,-0.09049354,-0.14508474,0.47408104,-0.31508684,-0.3036884,0.012996926,2.0092278,-0.11300615,0.024206383,-0.08136638,-0.26854944,-0.09685976,9.365767,-0.31166872,-0.30490354,-0.30081296,0.3051167,0.003136609,0.60059446,1.5357873,-0.030140985,1.8699043,-0.31340605,-0.26787975,0.9974175,-0.13352682,-0.108239315,0.10102348,-0.22748762,0.23252372,-0.23392461,-0.29722825,0.564051,0.008530189,-0.3156471,0.09933298,0.59625256,0.07511534,-0.3157151
SRR13990948,0.16699569,-0.3109672,-0.23228975,-0.13838051,-0.13076717,-0.17565042,0.03769977,0.013324358,-0.1781269,-0.30185685,-0.023552967,-0.056443352,-0.15080148,-0.07902715,-0.27347273,3.2648323,-0.060951516,0.004300014,-0.24040498,-0.09255638,0.0421219,0.068249166,0.0063446206,-0.24269924,-0.31448343,-0.30721772,-0.3079902,-0.17603225,-0.102331564,-0.12659293,0.12990075,-0.13313302,-0.31337836,-0.3153131,-0.25901085,-0.13792385,-0.13553481,-0.08792455,-0.2319701,-0.14804064,-0.31543425,-0.18155311,2.0404737,-0.3149074,-0.2254804,-0.12737912,-0.28917933,-0.10095223,5.6607263e-05,-0.10610421
SRR13990949,0.9519636,0.48637155,-0.102468394,0.12453625,-0.18924929,-0.10169401,0.57989645,-0.046937227,-0.14726335,-0.18303889,0.43931568,0.44001916,-0.016870368,0.70772374,-0.29611427,-0.302017,-0.06495885,0.36295286,-0.18013057,-0.018551392,-0.07828532,0.07729863,-0.10849404,-0.31250936,-0.3114429,-0.3058086,-0.30087712,0.3079684,-0.13864122,-0.15789841,0.407905,-0.10252707,2.939933,-0.31403548,0.057927065,-0.31496835,0.07765487,-0.16424023,-0.14926225,-0.07446792,0.50164884,-0.24606016,-0.30155852,-0.31391853,-0.06269715,0.23207319,0.09529738,0.1535212,0.36131287,-0.31560525
SRR13990950,1.4921042,-0.31122047,-0.14393267,-0.3160128,0.22967452,-0.1252791,0.93664056,0.15587443,0.08753407,-0.17087446,0.6312595,0.0655777,-0.19714795,-0.12617338,-0.31572247,-0.3054918,0.24337465,-0.07585306,0.067540325,-0.20911902,-0.06729652,-0.0081381155,-0.081230745,-0.3144281,-0.31371474,-0.3099665,-0.30453157,-0.06373856,-0.14811802,-0.16455056,0.1276956,0.02037968,1.8022102,-0.31483528,-0.17529704,-0.31539273,-0.061131854,-0.0901999,-0.08020004,-0.15585859,-0.1569335,-0.052482333,-0.30669016,-0.31469625,-0.096595675,-0.31590948,0.22147052,-0.051547736,0.08461074,-0.31585672
SRR13990951,-0.31413287,-0.3080554,0.11301975,0.50023824,-0.31572795,-0.23224397,0.8326932,0.2921872,-0.22362621,0.16761743,-0.3149444,0.2927426,-0.040112145,-0.31479645,0.873431,-0.3016491,0.076172315,0.1791844,-0.023173042,0.5047449,-0.027043225,-0.124634385,-0.0063128136,-0.3129348,-0.31269187,-0.305598,-0.30091825,0.0900551,-0.07842335,-0.18419436,1.362997,-0.0029224092,3.4070663,-0.3143027,-0.20317452,0.27337426,-0.029504536,0.2628435,-0.09659344,-0.1776627,-0.31555986,-0.16940282,-0.30347022,-0.31433415,-0.060667623,-0.3157729,0.14147943,0.17822017,0.08392715,-0.3157305
SRR13990952,0.0216488,0.34968734,0.19855979,-0.23558898,-0.30422577,-0.11458327,0.054407205,0.23192172,-0.051726926,-0.027076563,-0.31491098,-0.11171427,-0.049537577,-0.31469077,-0.31554565,-0.3044361,0.01691535,-0.23128189,-0.16833891,0.64613914,-0.09907156,0.03295778,0.11185637,-0.31374198,-0.3124021,-0.30973703,-0.30212808,-0.01524386,0.0048438204,-0.10529088,0.1424186,-0.058497153,-0.3130106,-0.31424403,0.20949705,-0.31533736,0.034113895,-0.047919083,-0.06570775,-0.14530645,-0.3156597,-0.058458168,-0.30400944,-0.3142163,0.009212587,0.29828414,-0.17100435,0.10018637,-0.04244738,0.25004134
SRR13990953,-0.23121694,-0.3065212,0.21280651,-0.11021453,0.16425377,-0.099790685,1.8468069,0.22560172,-0.12207943,-0.22753854,5.82895,0.26717564,-0.17827693,-0.31478974,-0.31552976,-0.30396396,0.10612385,-0.3158196,-0.011059396,0.45850918,0.17881405,-0.024206249,-0.0935385,6.4380355,-0.31354314,-0.30438247,-0.30160403,0.9296126,0.09970303,-0.0030624974,0.81041485,0.08023749,1.3578731,-0.31426004,-0.24410123,-0.31504065,1.0295854,-0.10732276,-0.09836934,-0.08526758,-0.31560254,-0.1033932,-0.3015822,-0.31469032,-0.12032403,1.2362056,0.01248466,0.3238058,0.21054965,0.995147
SRR13990954,-0.31459782,1.579615,-0.043978572,-0.27645475,-0.08253034,-0.17749465,0.086484805,0.36684936,-0.13584818,-0.19680372,-0.20638968,0.07586041,-0.06874996,-0.31508744,-0.31568718,-0.3054218,-0.015541772,-0.14722857,-0.07601735,-0.027084315,-0.15281308,0.091238774,0.14933713,-0.31398192,-0.31358564,-0.30952618,-0.3029203,-0.16456537,-0.0186813,0.009612654,0.4162544,0.048958927,0.26347238,0.744864,-0.17596608,0.56344044,-0.05416446,0.008293894,-0.038410902,-0.108170584,-0.31572068,-0.031453554,-0.30442896,-0.3146624,0.013718786,-0.21767175,-0.090052955,-0.11014402,0.09736348,0.15499963
SRR13990955,1.3713919,-0.31068146,-0.07641708,0.3788842,-0.31582204,-0.12453479,0.06470686,0.14216791,-0.14107925,-0.2793946,-0.02756888,0.049003717,-0.18952993,0.20705105,-0.31571445,-0.30252957,0.011083404,-0.02972469,-0.17842154,0.18471177,0.38083848,0.16677219,0.13484925,-0.013434248,-0.31356162,-0.3091245,-0.29989323,0.1879308,-0.095800534,0.092262514,0.39635155,0.07651177,0.57417524,-0.31447554,-0.19786893,-0.31541914,0.3701487,0.12854902,-0.015553683,-0.08705179,0.22632474,-0.110955484,-0.30491215,1.0308313,-0.13927612,0.85422945,0.057261016,-0.017020945,0.12799044,-0.10966157
SRR13990956,0.78762317,-0.30658567,-0.23267217,-0.04409036,-0.00758045,-0.108816184,0.112480916,0.44561216,0.12643161,-0.17034388,0.22307263,-0.056036428,-0.21416666,2.0501544,-0.2260986,-0.3046504,-0.02987444,-0.16482344,-0.25148153,0.2696483,0.107349075,-0.052280355,-0.023077996,-0.31247392,-0.31327054,-0.30439493,-0.3031504,-0.03207427,-0.13645327,-0.16068764,0.3784121,-0.091809504,-0.04333813,1.71288,-0.21129395,-0.31495118,-0.18627638,-0.105371416,-0.081688926,-0.20651862,-0.12535009,-0.19323772,-0.30193505,-0.04572076,-0.034312278,0.3378099,-0.019117195,0.059750214,0.21370235,-0.09363509
SRR13990957,-0.31451106,1.8319694,0.11641329,0.2189708,-0.18866356,-0.16575977,0.18338706,1.7201927,0.12006079,-0.043921333,1.0363923,0.66116303,0.07908152,0.8527101,0.4585931,-0.30489033,-0.023241406,-0.113155775,-0.14785625,0.37736678,0.06973109,0.15334009,0.0769505,-0.3144211,-0.31327918,4.9807534,7.579858,-0.06337264,-0.14608027,0.27503204,0.5005008,0.012431754,-0.31319863,0.0060083386,0.33877382,1.0492637,-0.008256429,-0.0044888626,-0.14582503,-0.26544943,-0.16571887,-0.076066054,-0.3051256,-0.3142902,0.041634135,0.12006713,0.100341074,0.3476055,0.04669276,0.039782275
SRR13990958,-0.10817134,-0.3102184,-0.08081675,-0.22027387,-0.1483668,-0.17170589,1.0834566,-0.14526854,0.063409016,-0.15655197,-0.05007176,-0.061335325,-0.15757,-0.13963842,0.58513635,-0.30369034,-0.094727695,-0.31563672,-0.23088396,-0.1085994,-0.13759327,-0.111607924,-0.196705,0.02431345,-0.31052873,-0.30995128,-0.3017289,-0.15976268,-0.12072108,-0.19040936,0.29242948,0.047117643,-0.31309125,-0.31390947,-0.12604953,-0.22036439,-0.13010983,0.14596562,-0.09928037,-0.1392847,-0.1620379,-0.19049709,-0.30183628,1.1266904,-0.069364265,-0.04497608,-0.03759431,-0.085851185,0.071765795,-0.31564397
SRR13990959,1.11761,2.649638,-0.085828565,0.3391751,-0.31590122,-0.12377822,0.34211862,-0.044202782,-0.14351107,-0.06727338,1.3128325,-0.074055806,-0.16641101,0.25871494,-0.16013764,-0.30621636,-0.014826444,0.18901584,-0.1875448,-0.03930269,-0.09080328,0.12387174,-0.09512836,-0.3144634,-0.31446862,-0.30974635,-0.30442917,-0.14101873,-0.11019712,-0.03428241,0.32577705,-0.12205803,-0.31440085,0.71884567,-0.12442968,-0.05573247,0.19857821,0.105740316,-0.06578324,-0.0574566,0.43539658,0.019353537,-0.30683744,-0.31500924,-0.038200453,0.35309842,0.028878374,0.5034784,0.053526152,-0.23419577
SRR13990960,-0.120133415,-0.31092906,0.10076371,-0.04680572,0.023806548,-0.0982833,-0.06225106,0.20060393,-0.15805781,-0.1458939,-0.31529707,0.029890439,0.053996682,0.22695513,-0.025770754,-0.30355453,-0.11701458,0.1983187,-0.120042145,-0.030308738,-0.24008511,0.30161542,0.07215081,-0.31445274,-0.31397334,-0.3098046,-0.30155236,-0.049121115,-0.11464747,-0.017538784,0.6090288,0.09038059,1.4977169,-0.3147,0.035531525,-0.10689375,-0.11799113,0.22607212,0.067675315,-0.10758342,0.15715033,-0.25105715,-0.3063365,-0.15895137,0.023760991,-0.05782262,-0.21620148,-0.0038906948,0.053478625,0.036906186
SRR13990961,0.58659464,-0.30875668,-0.19008283,-0.29169038,0.033521812,-0.121453986,-0.07948576,0.5013844,0.04072176,0.008107268,-0.027709648,0.029293705,-0.06848244,-0.31509712,0.57783604,-0.30573338,0.045074154,-0.07149198,-0.07736389,0.3251553,-0.008693899,0.022849951,0.12932388,-0.31344053,-0.3139058,-0.30792984,-0.30300584,-0.04895134,-0.10882521,0.24833973,-0.31574976,0.14432022,0.101819396,-0.31438732,-0.0037360818,-0.31530854,0.0023553171,-0.12728187,0.008722685,-0.18426117,-0.31573194,0.081899665,-0.30359763,1.0050794,-0.00014434947,-0.1026917,-0.059041865,-0.28963038,-0.005538716,-0.3158675
SRR13990962,-0.3144836,-0.30882156,-0.21591932,0.053572413,0.0031530363,-0.10005956,0.1338391,-0.1504805,-0.09621431,-0.19726467,1.3181918,-0.016897326,-0.13173473,-0.06786529,-0.19024085,-0.30578947,0.050431345,0.16630454,-0.020316754,0.019007204,-0.14142673,0.17634188,-0.00056572363,-0.31291193,-0.3127046,-0.30797043,-0.30369717,0.043486606,-0.060898367,0.25766936,-0.31564438,0.03396695,0.5670301,0.098913535,-0.10452896,-0.3151597,-0.09534885,0.07285757,-0.027319128,-0.13737075,-0.05458807,-0.20096606,-0.30221024,0.19738592,-0.058410853,0.20285335,0.14749582,0.003919109,0.016997032,-0.0033664494
SRR13990963,0.040716372,-0.31221312,0.008662316,-0.054219794,-0.13689204,-0.17296718,-0.018105261,-0.099435754,0.18234304,-0.08369283,-0.026839383,0.11348406,-0.004655586,0.12512605,0.01784379,-0.30470228,-0.006084246,0.16203126,-0.034721904,0.049420632,-0.029804712,0.11841833,0.0831274,0.106550165,-0.31413844,-0.311723,-0.30174425,-0.10666777,-0.124215044,0.022164514,0.13030818,0.0039178217,-0.05559425,-0.14558831,0.02453051,0.17510225,-0.10292696,-0.064167835,-0.124618135,-0.031409256,0.21017025,-0.06638105,-0.30655003,-0.31462562,-0.027071286,0.29080933,-0.07278857,-0.14847063,-0.01075821,-0.05001853
SRR13990964,-0.0035267537,-0.31172302,0.13488646,0.065526724,-0.17759761,-0.17901477,0.706214,0.26360294,0.13165314,-0.104162686,0.41785556,0.053317975,-0.046690874,0.33253798,0.347126,-0.3024581,-0.08270827,0.4154428,-0.16193023,-0.13219652,-0.08624383,0.21546966,0.11776058,-0.09316531,-0.3132502,0.13815653,-0.29949808,-0.022364618,-0.10823973,-0.061240755,-0.28225163,0.02350807,0.35846302,0.30118182,-0.019117117,0.5873869,-0.056917515,0.052009113,-0.11834518,-0.105881214,-0.0045580817,-0.20802118,-0.30578783,1.0836486,0.03047266,-0.1706818,-0.18253502,-0.11968863,0.09633168,-0.036309913
SRR13990965,0.9092306,-0.311135,-0.10126356,0.035318073,0.12447926,0.030315999,0.51739067,0.11084357,-0.18771587,-0.16332652,0.27815697,0.032086547,-0.1589152,0.38157046,-0.14144193,-0.30449918,0.07512616,0.33482862,-0.21133862,0.23641492,0.2345071,0.12468947,0.00601655,0.29392624,-0.31429544,3.8515706,-0.3003629,-0.011785673,-0.026861819,0.08383136,0.2930259,0.06411814,-0.31426156,3.6277575,0.14670871,-0.09711188,0.2197285,0.20796022,-0.010134458,-0.2299038,0.18341535,-0.09266562,-0.3060973,0.33219928,0.28063327,-0.016922718,0.074108884,0.2515643,0.3814602,0.013209443
SRR13990966,-0.3147733,-0.3110546,0.046946704,0.12219848,-0.08120415,0.07248743,0.10953878,-0.06983536,-0.12575507,-0.107678585,0.9838307,0.12175324,-0.09975609,-0.11829625,0.4400629,-0.30434567,-0.099795274,0.22086477,-0.1174448,0.07922288,0.012947138,0.1434255,-0.03566597,0.66020447,1.925489,-0.31165773,-0.3005543,-0.1280593,-0.041812837,0.3583257,0.6920929,0.21690014,-0.31433028,-0.31449816,-0.017517151,-0.31567156,0.015602977,0.24018428,0.022182766,-0.115835875,-0.14013985,-0.19706202,-0.30599707,2.206811,0.15624018,-0.08802657,-0.06989747,-0.0396727,0.4155366,-0.013920491
SRR13990967,1.233624,-0.31084022,0.0814677,0.31194887,-0.2501037,-0.16050142,1.145332,-0.052979402,-0.102786526,-0.065943316,0.95144856,0.061580896,-0.12570967,-0.02742237,-0.12741412,-0.3025151,0.089300714,0.4075439,-0.09039283,-0.044729814,-0.07064372,-0.15472238,0.3208718,-0.31403795,-0.31351927,3.6544707,-0.30018315,-0.1752876,-0.09793045,-0.03187968,0.05509776,-0.055023998,2.9731667,0.92967904,-0.033090245,0.3868833,-0.096034415,0.08712319,0.04044515,-0.045332465,0.45250508,-0.052249875,-0.30503425,3.0408423,-0.108505234,-0.06494296,-0.0017302264,-0.023855591,0.18292807,-0.29280674
SRR13990968,1.8202177,-0.31137207,-0.18550257,-0.20622472,-0.31585163,-0.18685625,-0.024945853,-0.15111423,-0.23159002,-0.16759269,0.22945815,0.070841685,-0.08591474,-0.3153568,-0.31583732,-0.30728185,-0.11195744,0.091109656,-0.20806833,-0.09547722,0.4378472,0.012224946,-0.18853897,-0.09330815,0.85114825,-0.31088656,-0.30605254,-0.19280133,-0.20103182,-0.1746145,0.42098647,0.090354465,-0.31429946,-0.3150395,0.12440847,-0.0652003,0.11283261,-0.10258751,-0.10806405,-0.18203066,-0.31578588,-0.14192809,2.22662,-0.0709733,-0.036439307,0.5978948,-0.16711453,-0.104582325,0.16386653,-0.18988761
SRR13990969,-0.31476358,-0.31101212,-0.31614524,-0.31602845,0.54664713,-0.1519825,-0.16648854,-0.31580338,-0.29542002,-0.2724791,-0.06897013,-0.12099269,-0.15464593,-0.31483102,-0.31578308,-0.31040356,-0.06336134,0.096991524,-0.27258116,-0.10664738,0.11365855,0.40289393,0.2839263,2.2833047,-0.31425068,2.1833332,-0.30852947,-0.12360831,-0.05490407,-0.2589595,0.74297005,-0.10903729,3.6770341,2.448681,-0.23858774,-0.31559408,-0.19495912,-0.1330259,-0.13497853,-0.3160828,-0.30737856,-0.07798756,-0.3086017,-0.31479,0.20599516,-0.31591517,-0.17584158,-0.21045694,0.09457697,-0.25555572
SRR13990970,0.015311632,-0.31231374,-0.07807282,-0.0516832,-0.032062247,-0.20225617,0.14198174,0.3260693,-0.2571386,0.03599005,0.38626698,-0.04580908,-0.19989677,0.28925067,0.26824555,6.6010313,0.2096751,-0.2657822,-0.11886221,-0.19700032,0.2857784,0.6394689,-0.18119094,0.46471614,-0.31450155,-0.31236452,-0.30568618,0.07360869,-0.050776012,-0.14998843,0.33388823,0.13701157,-0.31310073,2.2048607,0.2147558,-0.31570208,0.37795708,-0.112442635,-0.12870972,-0.10932087,0.91166526,-0.19710025,-0.30906966,1.1996044,0.016583888,-0.22687052,-0.15737897,0.099204935,0.18146619,0.6309584
SRR13990971,-0.3143972,-0.30880764,-0.19949275,-0.17625442,-0.05426561,-0.046754006,0.20888688,-0.053161263,-0.11801583,-0.027288783,-0.3149926,-0.23988837,0.038235884,-0.31494027,-0.31526998,-0.30425632,-0.05540851,0.032471996,-0.077052906,0.10160582,-0.032025218,-0.19030493,0.069137335,-0.31283638,-0.31156993,-0.30706036,-0.3040446,-0.20216052,-0.027520908,0.053703304,-0.00462658,0.049608238,-0.31408522,-0.1653715,-0.19919844,-0.2634664,-0.06855553,0.035737116,-0.03566715,-0.13502575,-0.2991991,0.11802538,-0.30211094,0.3786577,0.025420416,-0.26695806,0.13258307,-0.17969191,-0.046577085,-0.31560883
SRR13990972,1.8529775,-0.30810955,-0.09084176,-0.2948093,0.09098581,-0.1391125,-0.213819,-0.109222144,-0.066846736,-0.22588795,0.036545444,0.009983989,0.029108088,-0.2262545,0.8866454,-0.29994425,-0.023359377,-0.31556654,-0.013064594,0.05987173,-0.14419079,-0.049961388,0.08206846,-0.31226268,-0.31148252,-0.30363843,-0.30073544,-0.18263173,-0.04506416,0.16707942,-0.3156997,-0.12537464,-0.31357062,-0.31433788,-0.09719401,-0.103797555,-0.13909252,-0.2297501,-0.00343848,-0.059164643,-0.31532037,-0.15860128,-0.30151296,-0.31411174,-0.048741143,0.13563292,-0.16505982,-0.016479295,0.03947418,-0.16869833
SRR13990973,0.6969282,-0.30986676,-0.22233324,-0.016141037,-0.061845586,0.21913467,0.024951132,-0.16307923,-0.123656906,-0.16159353,-0.26621914,0.08626403,0.11428,0.058839567,-0.1674864,2.1870544,-0.11726454,-0.3156412,-0.24443376,-0.22232011,0.066455744,0.24983963,0.08579739,-0.31316975,-0.31220984,-0.30671564,-0.3035329,-0.071006395,-0.034997396,0.15570079,0.13288254,-0.076321825,-0.14153904,-0.31454182,-0.14529903,-0.13743304,-0.112020396,-0.05234741,0.084504165,-0.16088657,-0.31541696,0.009017936,-0.30219275,-0.31426936,0.008577165,0.42592615,-0.09239213,-0.011643716,-0.14460844,-0.26694974
SRR13990974,-0.31371647,-0.30512807,-0.068999924,0.39737174,-0.040500727,0.2902419,-0.31573197,-0.14255993,0.047498785,-0.13934027,-0.17405502,-0.1379955,-0.049615584,-0.06126767,0.22026762,-0.30116138,-0.16736194,-0.18636754,-0.21725604,-0.033686385,-0.14785886,0.20335239,0.15549664,-0.31014115,-0.3096573,-0.30192894,-0.30133212,0.15936169,0.024293093,0.27110866,0.22408721,-0.037394658,0.31068298,-0.3136615,-0.11682969,-0.31445527,-0.048902083,0.069533184,0.14118406,-0.2429544,-0.31514746,-0.21981558,-0.29703936,-0.3136458,0.07882209,0.027062215,-0.18529224,0.01831866,-0.11644547,-0.191477
