gene,det_rate_hc,hc_mean_count,time_glm_s,theta_glm,time_bglm_s,theta_bglm,time_lap_s,theta_lap
ENSG00000114026.22,0.9558232931726908,97.39156341552734,0.005071626976132393,1.7221535261829426,2.3522506030276418,1.3110593557357788,5.015017802012153,1.4130176305770874
ENSG00000114030.14,0.9939759036144579,423.7560119628906,0.006273072969634086,3.993053727142531,2.3956020919722505,1.5395146608352661,5.106517871026881,1.691422700881958
ENSG00000114054.15,0.9497991967871486,96.8714828491211,0.005057756032329053,1.7807219179868183,2.315946283051744,1.429760456085205,4.956109295017086,1.5559325218200684
ENSG00000114062.23,0.998995983935743,563.7068481445312,0.006435454997699708,6.9327483934225125,2.355121304979548,1.8864136934280396,4.786491732986178,2.0670857429504395
ENSG00000114098.19,0.998995983935743,664.437744140625,0.006259515008423477,5.824462289167946,2.4064615850220434,2.226503372192383,4.995687452959828,2.444382667541504
ENSG00000114107.10,0.9899598393574297,405.4768981933594,0.00535628100624308,2.6359824684805644,2.3532546589849517,1.6301627159118652,4.9393607639940456,1.824324607849121
ENSG00000114115.12,0.7449799196787149,33.947792053222656,0.006235020002350211,0.46782673563998856,1.1657977529685013,0.47197237610816956,4.732816466013901,0.6218498349189758
ENSG00000114120.15,0.9628514056224899,129.58233642578125,0.005375432956498116,1.7466534142041414,2.300630000012461,1.1028187274932861,4.929895262001082,1.1930185556411743
ENSG00000114125.14,0.9949799196787149,247.16165161132812,0.006048835988622159,4.517066722434567,2.2699182190117426,1.5584901571273804,4.858375512994826,1.6730724573135376
ENSG00000114126.19,0.9899598393574297,259.71685791015625,0.005886251979973167,3.862612972467889,2.38145073200576,1.4541120529174805,5.035297826980241,1.5729546546936035
ENSG00000114127.12,0.9969879518072289,937.6104125976562,0.006732994050253183,9.814955229726843,2.3375359359779395,1.915937900543213,5.050622834998649,2.116820812225342
ENSG00000114166.9,0.9959839357429718,911.1937866210938,0.00599466502899304,3.809052519690018,2.491292494989466,1.207643747329712,5.077402183029335,1.345353126525879
ENSG00000114209.16,1.0,1283.8524169921875,0.006130758032668382,4.337347814970928,2.3204424749710597,1.2932294607162476,5.063015537976753,1.4537235498428345
ENSG00000114251.15,0.18473895582329317,3.460843324661255,0.0026167239993810654,0.0,2.4046102840220556,0.1050783023238182,4.356972911977209,0.14724546670913696
ENSG00000114268.13,0.9578313253012049,93.30421447753906,0.005359845003113151,1.3614070016745448,2.3766833109548315,0.9526504874229431,4.7857758100144565,1.0269443988800049
ENSG00000114270.18,0.2359437751004016,2.4367470741271973,0.00321185402572155,10000.0,2.2904225689708255,0.10958022624254227,4.362489873019513,0.1896170675754547
ENSG00000114279.15,0.6315261044176707,21.39558219909668,0.006511906976811588,0.3530378068792511,1.0365971479914151,0.35627827048301697,5.26184109802125,0.495985746383667
ENSG00000114302.18,0.9979919678714859,231.0833282470703,0.007321635959669948,4.025357930690656,2.4711794100003317,1.5530811548233032,5.349988650996238,1.6803970336914062
ENSG00000114315.5,0.9267068273092369,69.10843658447266,0.009404056007042527,1.039551851243326,2.3940400069695897,0.8350732922554016,4.75907269801246,0.9048760533332825
ENSG00000114316.14,0.9979919678714859,487.87249755859375,0.007280072022695094,6.834423847436835,2.696890107006766,1.9918920993804932,4.9193300909828395,2.173205852508545
ENSG00000114331.17,0.9979919678714859,851.3804931640625,0.007122543000150472,7.33112818926038,2.387561645999085,1.7785733938217163,4.981089825974777,1.9718601703643799
ENSG00000114346.15,0.8704819277108434,45.29216766357422,0.0053978770156390965,0.7929454470635993,2.3565462949918583,0.7335566282272339,4.853451398026664,0.80063396692276
ENSG00000114353.18,1.0,3588.917724609375,0.0069592599757015705,10.692276810342682,2.3158840099931695,1.8300429582595825,4.898280675988644,2.0951483249664307
ENSG00000114354.16,0.9879518072289156,212.84036254882812,0.005932134983595461,3.7274166017217225,2.2760699100326747,1.8782832622528076,4.835649624001235,2.0232205390930176
ENSG00000114374.14,0.4427710843373494,60.37851333618164,0.01601977099198848,0.12755449097065152,2.3929803089704365,0.15137673914432526,4.920054765010718,0.1616198569536209
ENSG00000114378.18,0.572289156626506,11.654618263244629,0.007248261012136936,0.32729369145424314,1.186360431020148,0.3303021788597107,4.461996597005054,0.4134276211261749
ENSG00000114383.11,0.9548192771084337,107.81927490234375,0.004869555006735027,1.7151626395718966,2.2706319529679604,1.0868265628814697,4.8735642999527045,1.155854344367981
ENSG00000114388.15,0.8955823293172691,66.2018051147461,0.005172353005036712,0.9708694169956013,2.2676131280022673,0.8685171604156494,5.192153026990127,0.9806565046310425
ENSG00000114391.15,1.0,3214.4658203125,0.006375193013809621,5.8432647902892745,2.336307893972844,1.6955046653747559,4.9384655359899625,1.9580860137939453
ENSG00000114395.12,0.6305220883534136,13.640562057495117,0.009840657003223896,0.3754480435933061,1.234318925999105,0.3765944242477417,5.036685232014861,0.5382208228111267
