,ENSG00000158292.8,ENSG00000100276.11,ENSG00000179761.13,ENSG00000196826.7,ENSG00000250021.7,ENSG00000127325.20,ENSG00000105976.17,ENSG00000187079.20,ENSG00000213088.15,ENSG00000203811.2,ENSG00000269955.2,ENSG00000136488.15,ENSG00000259753.1,ENSG00000129824.16,ENSG00000203852.4,ENSG00000288643.1,ENSG00000154153.15,ENSG00000165948.12,ENSG00000156239.13,ENSG00000188130.15,ENSG00000188811.14,ENSG00000197483.11,ENSG00000185829.19,ENSG00000072694.23,ENSG00000187116.15,ENSG00000133687.17,ENSG00000180537.14,ENSG00000071553.19,ENSG00000288859.2,ENSG00000270276.3,ENSG00000197238.5,ENSG00000278637.3,ENSG00000049759.21,ENSG00000151876.14,ENSG00000171067.12,ENSG00000100865.15,ENSG00000130958.14,ENSG00000124767.8,ENSG00000221978.14,ENSG00000118197.15,ENSG00000182093.16,ENSG00000138798.14,ENSG00000104067.18,ENSG00000139132.16,ENSG00000143149.14,ENSG00000117859.20,ENSG00000108587.17,ENSG00000157538.15,ENSG00000177885.16,ENSG00000073584.21,ENSG00000163681.18,ENSG00000153071.16
SRR13796361,-1.8312786,-1.5064503,1.5398409,-1.4840344,0.46518877,-1.8261551,0.73664564,1.006966,0.35254377,-1.6796201,-1.8489193,-1.4740199,1.2983072,1.1944321,0.5795923,-1.5026504,-1.7864157,-1.816809,-1.9401102,-1.9055601,0.65782315,-2.1089435,-0.2004464,1.1662443,0.9616008,0.24690409,-2.0553806,-0.026729682,-0.26944312,0.8185727,0.6573639,0.63620085,0.46369433,1.1366525,-0.76998097,0.3693623,-0.46181726,-0.43770555,-1.2779099,0.9700282,-0.5196036,0.41817117,0.13368592,-0.3796075,0.32200783,0.9775803,0.72787654,-0.2791127,-0.5533352,-0.08590615,-0.49038702,-0.11088441
SRR13990675,0.44896194,0.71209943,-0.6978225,0.9160948,0.8528906,-0.78596103,0.4824083,0.81276983,0.09450943,-0.4553858,-0.7296852,0.9646428,-0.23191352,-0.45736453,0.42627996,0.7011154,0.6909032,-0.8046709,-0.609074,0.08927994,-0.6917134,-0.008419495,-1.1297039,-1.3399343,-0.82315034,-0.34740162,-1.0739142,-0.91874146,0.6794018,0.274199,0.43456227,-0.07959507,-0.70911545,-1.011555,0.23264533,-0.6077496,-0.1734034,0.20835473,0.5584677,1.459613,-0.42252886,0.6387093,0.08258389,-1.5275205,0.53498465,1.1407812,0.5530391,-1.5879346,-1.0138735,0.4786648,-0.35330883,0.28952518
SRR13990805,-0.1517771,0.014997252,0.7766081,0.25869825,0.30785516,0.7333334,1.3474321,0.6728938,0.28221256,0.98119336,0.53537005,0.3931467,-0.44266808,1.0719906,0.5490256,0.16634348,-1.1935002,0.75276566,1.0919676,-1.2925956,-1.0429742,0.000615881,1.6540707,0.6513179,-0.9720835,0.34438413,1.189722,0.30873787,0.41501373,0.6477911,0.30633804,0.6416258,1.0572222,-0.10888796,1.3137994,0.14579876,-0.10337615,0.67728,0.35673267,-0.62683034,0.5373658,0.5625111,0.6165813,0.20468676,0.09058512,-0.25040975,0.25438544,-0.631175,0.37236044,-0.12999603,-0.91189855,0.44869152
SRR13990806,-1.1083112,-0.43950605,-1.2278855,-0.18631499,1.1824464,0.8844788,1.2617023,1.7311746,0.18959615,-1.0211515,0.77364904,-0.14035007,-0.75190425,-1.0281216,0.5389834,-0.43787366,-1.2216977,0.7474167,-1.2693844,0.057335846,0.39148873,0.69196886,-0.77245164,0.79860216,0.4105654,-0.37411723,1.3304368,0.44630536,0.31120366,0.1366124,0.695336,0.47762525,1.0913931,-0.7647181,-1.1716306,-0.30098557,-0.6708101,0.2187522,0.118689016,0.6272355,0.17843828,0.4394227,0.3260699,-1.396132,0.6124111,0.28890797,-0.437926,0.18844655,0.7529359,0.60199785,0.83866906,0.13514423
SRR13990807,0.082513325,0.15435313,-0.90889007,0.5488158,-1.2268533,-0.025458388,-1.2396741,1.6591899,-0.75409085,-0.67460614,0.83462644,0.6125885,-0.30188996,-0.6360874,0.42897004,0.2627606,1.2388245,1.028052,0.8177797,0.2898966,0.28831118,1.198227,2.2054992,0.055438887,0.7377767,0.9774228,1.2722191,0.82792425,0.55231667,0.19306162,0.03632916,0.37280095,0.98750067,1.0843192,-0.22425829,1.4028456,-0.17679763,-1.0443863,0.1316408,0.8298464,-0.24827515,0.25048038,-0.19970791,0.82939553,-0.5273152,0.6904494,-0.4436401,-0.46995875,0.23651282,0.4590997,-0.14642955,0.28645113
SRR13990808,-2.4347003,-2.001437,0.6185835,-1.8968611,1.104666,-2.4438887,0.77918684,0.54069054,0.24254459,-2.29902,-2.4062421,-1.8731215,-2.1758382,1.0289912,0.1485706,-2.0022013,-2.3836482,0.06265928,-2.282913,0.9004324,-0.1507674,0.041120756,-2.7317398,0.81042147,0.028699104,0.7678362,0.70610905,0.64236414,-0.056224547,-0.4025728,0.1150491,-0.026525851,-1.2761984,-0.8182607,0.95808905,-0.51316255,0.1677913,0.27888328,0.09861916,-0.0471451,-0.6746471,-0.08937623,0.09317181,0.6011583,1.0278963,-0.22570919,0.5155243,-0.11506614,1.2428298,0.14179213,0.2341879,0.23621523
SRR13990809,0.3395352,-1.1180029,-1.8586956,-1.1169431,-2.167515,0.36012042,0.34182757,-1.9007194,0.49363795,-1.7130882,0.442868,-1.0826366,-1.515495,0.9277888,-0.2825462,-1.2887284,-1.7670511,0.1485168,-1.7739216,-0.287193,0.32224292,0.47920698,-0.046328146,-0.38820577,0.22043176,0.45892936,1.0225208,0.13280779,0.1772678,0.07087297,0.15465796,-0.15135708,-0.18584406,0.1630562,-0.693567,1.2076854,0.074259035,-0.48643216,-0.4774243,0.97988456,-0.45903766,0.27255487,0.5873205,0.7802335,0.47240147,0.49207413,-0.0071943635,0.73812884,0.30014503,-0.3162041,0.48741418,0.3010456
SRR13990810,-1.0040091,0.028902138,-1.0500443,0.16241433,0.41675603,-1.0371752,-1.5392866,0.6859732,-0.11482921,-0.82131636,-1.0841818,0.26920536,-0.62254786,-0.8743509,0.13885397,-0.13468648,0.536665,-0.67187303,-1.0516356,-1.1757382,2.5671413,1.3076215,-1.4153612,0.40070477,0.8004087,-1.0070179,-1.3821821,-0.12775435,0.25464222,0.024896348,0.13446963,-0.118135646,0.21914144,1.3171979,0.7135428,-0.7042825,0.31328392,0.016137555,0.19522923,0.77578294,-1.1002548,0.31490225,0.8089248,0.1735697,0.8948731,0.4709547,0.63297653,-0.5337339,0.8823202,-0.3685849,-0.02063679,-0.41439766
SRR13990811,-1.4527769,-0.8663907,-1.5124915,-0.7951127,1.0480275,-1.5184469,1.0022098,1.0815835,-0.33425954,-1.3332165,0.4434033,-0.74240255,1.043782,-1.4272888,0.34207115,-0.90086067,-1.493659,0.84851116,0.47055915,1.4420995,1.3652004,0.79962796,-1.7264985,0.8149443,-1.1124638,-1.084378,-1.7769722,-0.42182153,0.99903405,0.08424076,0.57463413,0.038200773,-0.7010568,-0.15126023,-0.043527335,0.53153807,0.82933784,0.60415757,0.80833226,0.38671535,-1.0119351,0.16414396,0.39292377,0.012288495,-1.0080317,-0.89001197,1.0498513,0.29741615,0.69492996,-0.6414995,1.2241399,0.13478307
SRR13990882,0.6147318,1.5396578,0.58996516,-0.11035527,1.6744822,0.7696927,0.04326995,-1.2977737,0.5691659,-1.0201012,0.47739226,-0.014060013,-0.67558736,1.1586515,0.88712996,-0.15903623,-0.60292494,0.09434592,-1.2498688,1.740826,-1.2126142,0.30768734,-1.6796006,0.26277837,0.43500242,0.60534614,0.23325565,0.71616185,0.6490937,0.67345566,0.45462477,0.3954659,1.190905,0.609608,-0.3139979,-0.0011389572,0.19422314,1.1111829,-0.40048954,0.057933345,0.17869098,0.3129008,-0.038411923,0.6279096,0.36373705,0.9228206,-0.40407804,0.44829684,0.1822293,0.36229584,0.6570304,0.76838714
SRR13990883,0.20184077,-0.19278969,0.34212884,-0.19227482,-1.7237883,-1.2775884,0.25571877,0.3613561,-0.21206552,-1.0628029,0.4820055,-0.081095144,-0.8354608,-1.0438722,0.22750142,1.0008892,1.2295979,0.8887045,0.41941026,1.5072739,0.03508594,0.5715021,1.6554942,0.4564662,-0.49464294,-0.8388083,-0.73880154,0.5007975,0.22233304,0.16037528,0.42469457,0.43757087,-0.20163356,0.6792662,-0.48300788,-1.1462101,0.30904925,-0.1374819,0.14767341,0.41398785,0.87153566,0.59096736,-0.29548067,-0.23850241,0.78366,0.5836341,-0.02618436,-0.105042145,-0.3416963,0.13985443,0.50087345,0.3258985
SRR13990884,1.0624292,1.2870198,0.48343125,0.54143244,0.6925536,0.22314848,0.44100514,0.4221375,0.54782236,1.6245664,0.7979383,0.85977095,-0.31942582,0.9763165,0.8821961,0.36817762,-0.6373215,0.4350897,0.63923466,-0.18475033,0.68274015,0.74872774,0.61765206,0.3122036,-0.23188873,0.13013464,0.85317487,1.0862513,0.066049084,1.2633644,0.15985824,0.606887,0.95419025,0.51270854,-0.15255873,0.35997665,-0.0240951,-0.63971883,-0.5525574,0.5238581,0.62848455,0.24085155,0.3391491,0.19145703,0.17725818,0.28927344,-0.12043498,0.03773404,-0.097718805,-0.27646658,0.15414597,0.15509939
SRR13990885,0.82761455,0.15705335,0.28375965,0.5271635,0.39115897,1.1962054,0.09309179,0.67200524,0.3130272,-0.631863,0.88850456,0.6313252,-0.295365,-0.58720297,0.36604908,0.39789623,1.1190476,-1.0168538,-0.725492,1.1209534,-0.8413863,0.6277874,0.7645932,0.050914478,-0.26000902,0.3047439,-1.2508335,0.32911295,0.21458542,0.1606422,0.7529274,0.24635743,-0.31942135,0.272349,-0.06653468,0.3639612,0.7610027,-0.50497824,0.39372015,-0.012999408,0.99840355,-0.13287461,0.18018192,-0.33231547,0.8076294,0.20123933,0.093861416,0.6898121,-0.39193556,0.46037263,0.17996323,0.45475215
SRR13990971,0.87288487,-1.4982259,0.5468924,-1.4808152,-2.3711932,0.234717,0.6238177,-2.1126816,-0.13052958,-1.8804964,0.8890563,-1.4669876,-1.8468444,1.1816987,0.49403468,-1.5802996,0.34321,-0.25181493,1.5838333,0.12557493,-2.070017,0.7155167,0.64099884,-2.4742193,0.13682023,0.62050754,-2.25654,0.10552205,-0.0031060448,0.13224235,0.39349377,0.2319252,0.47584644,0.744514,1.103787,0.0025874148,0.13242331,-1.0682641,-0.20743205,-0.45511854,0.5601085,0.006673365,0.37078202,0.02053276,0.62779605,1.0401356,-0.52863574,1.0679253,0.14997534,-0.3305364,0.6222638,0.84909165
SRR13990972,-0.58625746,1.5149885,0.8814887,0.93455637,0.98692185,0.17367865,1.3371212,0.96479005,-0.50564754,-0.3708994,1.3257542,1.4039255,1.6880281,1.1405689,0.033080213,0.5967463,-0.44595608,-0.44628215,-0.725102,-0.7990451,1.4643276,0.22459051,-0.31379202,-0.2324665,0.4520124,0.5183659,-0.2500293,-0.2208583,0.32239985,-0.035824466,0.2657079,-0.014587053,0.65026224,-1.984664,1.1736504,0.12582846,-0.6050783,0.41236186,-0.29102316,-1.059208,1.0307479,-0.046606872,-0.4945962,0.18066572,-0.51801014,0.11793439,0.63512,1.1175454,0.3549946,-0.57826245,0.62260437,1.0545955
SRR13990973,1.1179401,-0.21912296,-1.0876338,-0.21515988,0.6826463,0.19815591,0.03843052,-1.1623815,0.46582016,-0.84840757,0.7305553,-0.16477446,1.5716023,1.095105,0.03862176,-0.31881666,-1.032675,1.0415194,-0.951712,-1.2155606,0.12057941,-0.42302155,0.70300955,0.6151466,0.5197511,-0.073617704,1.489255,-0.23025139,-0.20996854,0.011926196,-0.43027616,-0.15812843,0.39005664,0.8674782,-0.259287,-0.052611295,0.06313181,0.22269507,0.652119,0.59113127,-0.45575714,0.24423344,0.13350499,0.5399291,-0.18919528,-0.11742644,-0.10459921,-0.1620878,0.58750397,0.35257962,0.8811331,-0.35940474
SRR13990974,1.006456,0.20139977,-0.7937165,0.40018505,1.3061483,1.1683382,0.18443683,-0.5263864,0.20175473,-0.44958347,-0.68506193,0.41163975,-0.38194242,1.039211,0.13918658,0.2457845,-0.2303702,0.5503766,-0.96062547,1.0954162,-0.89966947,0.52849025,0.573143,0.4311883,0.8404617,-0.31066784,0.8997533,-0.07388603,0.20477612,0.26869535,0.22238554,-0.08231613,0.033828564,0.12948695,1.5347172,0.7885229,-0.2081244,0.042032067,0.6615376,-0.8837538,-0.84546304,0.072026394,0.11587458,0.97102576,0.11401132,-0.84430605,-0.33647907,0.17731902,0.35985678,0.15226568,0.1786335,-0.34040904
SRR13990976,1.0944649,0.67521363,0.13054559,0.95742285,-0.028172595,-0.8289057,-1.3720102,-0.90677494,0.7006903,-0.5691679,0.5326356,2.0321984,2.3428943,1.1196314,0.24983354,0.5027662,-0.69789857,0.23116177,-0.8868334,-0.9244341,0.28620687,0.6950966,-1.2443571,0.6087954,0.71304727,0.7845112,0.33918858,0.39268035,0.22352837,0.48710927,0.89490116,0.30626938,0.4889439,1.0216976,0.3533576,0.951773,-0.8370615,0.44559008,-0.8923297,-0.15035672,0.8144976,0.4475605,-0.28119525,0.11959473,0.6406976,0.8764048,0.19215971,0.027352205,-0.26487452,0.75830793,-0.43789768,0.25844723
SRR13990977,1.4780314,-1.1990106,0.99565065,-1.0273705,1.0038724,-1.7858363,-0.58493173,-0.20205447,1.0210383,-1.6566435,1.1945323,-1.0009739,1.0744557,1.3081084,0.71781904,-1.1130584,1.7579691,-0.18663624,0.42577425,1.1822057,-1.755298,0.64082474,-2.0873601,0.8814364,0.3116039,0.18831514,1.011067,1.0572454,0.14555088,0.7138121,0.74053043,0.7472479,-2.3754125,0.96092594,2.1980958,0.95295525,0.07391403,0.103904955,0.29810542,0.32030433,0.7709932,-0.2449156,0.24969354,-1.2292721,0.017079387,0.36540553,-0.25542632,0.04160593,-0.053815074,0.028413087,-0.5106798,-0.28564456
SRR13990978,-0.45728546,1.5451847,1.2215576,0.5801008,-0.6371003,-0.8920046,-0.810953,-0.40461543,0.5722514,-0.53485537,-0.6354997,0.6232423,-0.12889385,0.93461907,0.8208807,0.4904684,0.657844,0.59066904,0.8860625,-0.47753134,-0.88301325,1.0403252,1.3170125,0.05698803,0.4863795,0.83840656,-0.93655866,0.29610035,0.48193094,0.48256943,1.1858039,0.6548479,-1.2493702,-2.1341114,0.31455076,-2.653375,0.11724906,0.67084897,1.6256329,-2.0046225,-0.003098002,0.25594848,1.033861,-1.6279398,-0.9916695,0.45083618,0.0037746285,-2.470511,-0.9683905,-0.09302714,-0.12912235,0.44884926
SRR13990979,-0.06144639,0.93001693,0.34921148,0.8660581,0.6974991,1.4288319,0.60525614,-0.13090718,0.46173984,-0.21302591,0.8467982,1.8786739,-0.001585493,1.1254668,0.37458068,0.6058371,-0.0850636,-0.103892215,1.3883698,1.1131732,-0.7973877,0.05480666,-1.0531373,1.4517685,1.0380394,0.20253548,-0.09010427,-0.5290773,1.1952047,0.49595344,0.4367299,0.696089,1.2740707,-0.77301806,-0.2297643,0.9452867,0.6787993,1.0598946,0.904234,-1.4543636,0.39206973,0.51086843,0.4336021,0.5471702,-0.030437896,-0.4752684,0.43037575,-0.06750349,0.051877983,0.8065163,0.19300134,0.5732282
SRR13990980,-0.29631123,-1.7102735,0.41172367,-1.6935616,0.34095383,0.26463982,0.7441484,0.30143514,0.06104581,-2.0568833,0.87423944,-1.6641958,-1.9485539,-2.040674,0.7457873,-1.720754,0.344608,0.57227147,0.63229,0.13538851,0.97894204,0.44546896,1.151428,1.0025175,0.59737015,0.25943026,0.86318254,0.67559487,0.6622658,0.08156053,0.61762756,0.124515824,-0.38358185,-0.21609202,0.36407936,0.5594979,0.28390473,0.81532025,0.32840413,-0.0038166456,0.031333704,0.32573047,0.047181606,1.1102607,-0.06834014,0.70827466,0.7454506,0.34490076,0.91959727,0.54929954,0.23178929,0.032703098
SRR13990981,-0.05775327,0.502282,-0.91836154,0.5354734,0.5248568,0.36338273,0.06615095,0.9046475,0.07067555,-0.59662396,0.9854064,0.6500316,-0.31758982,-0.5258804,0.49740788,0.33153117,0.8216549,-0.8074529,1.1689948,0.11310473,-1.0919733,-0.360648,0.7576327,1.2959739,0.9309975,0.46211433,0.7979772,-0.4128702,0.76903504,0.20679829,0.631747,0.15818202,0.41602355,0.6055381,0.7601308,0.7588276,-0.64990896,0.21333537,1.1728868,0.5021158,-0.04813166,-0.1042917,-0.13531609,0.574682,0.310912,-0.62438786,0.42542568,0.007916419,0.81160927,0.14623499,0.40751776,-0.12429279
SRR13990982,-1.1932372,-0.4283485,-1.3507905,-0.39762047,-1.6249278,-1.2223746,0.17933369,-1.2442403,0.26554993,-1.1178799,1.1046672,-0.38319027,-0.9465675,-1.1565754,0.56376046,1.9015443,-1.4449925,1.2071339,0.13799323,-1.4094026,0.8372403,-0.29650018,-1.5560344,0.58552235,1.241881,0.68501216,0.4012662,-0.7577414,-0.13109271,0.3040154,0.3389835,0.46243003,-2.8104782,-2.5386155,-0.5702104,-0.13586038,-0.9528215,-0.14903098,0.5554844,-0.79316443,0.49995673,-0.1889217,-0.021420086,0.104636334,-0.68797064,-0.062228307,0.9237099,-0.4310918,-0.6165532,-0.5756449,0.04568599,-0.42648762
SRR13990983,1.3935772,0.26051903,1.0890245,0.2375286,0.85876966,-1.0176972,1.0322307,-0.92388976,0.09506729,-0.7879631,0.66794133,0.34798265,-0.56901944,-0.78895783,0.13693847,-0.023792703,0.6611174,-0.41331798,-0.9856035,-0.9528583,1.2894926,-0.5120553,-1.4817271,0.24240333,0.2121725,-0.2963426,0.76707023,1.0233061,-0.7288246,0.14189073,0.7722604,0.016785448,1.1536164,0.6602299,-0.7030046,0.5128176,0.75056887,0.070522375,-1.1041049,0.21347015,0.18728589,0.27109265,0.63149387,-0.15861644,-1.0664052,-0.051532026,0.6416401,1.2667965,0.48688638,-0.6485218,0.57516617,-0.21963225
SRR13990996,-0.9278346,1.3876734,0.9501827,-0.30526796,0.93521816,-0.9747716,1.015793,1.4473768,0.24024881,-0.7481979,0.90016335,-0.3065435,1.6969609,1.2730196,0.609138,-0.40135393,-1.2242093,0.031259827,1.2110827,0.50800544,-1.1573149,0.22606598,-1.0066166,-1.6506741,0.85006285,0.46448585,0.64297664,0.96899885,0.06892027,0.9291511,0.5233332,0.7202011,-0.43258396,-0.13739932,-2.1423585,0.69609016,0.5340626,1.2640429,0.23525879,0.19598685,-0.08097343,-0.19410941,1.4662691,-0.31860155,0.3021129,1.3167151,-0.05057327,0.31171024,-0.27047074,-0.49677068,0.28620014,-0.010055955
SRR13991000,0.44641626,1.4243662,0.68473995,1.6060879,-0.04430594,2.0542245,0.12874739,0.012766508,0.27309904,0.06390564,-0.3119529,1.3428992,0.13816123,-0.1434232,0.52003056,1.5300426,-0.023520853,-0.3205932,1.4545481,-0.7501845,-0.4326559,-1.3996732,-0.1374726,-0.9879932,-0.7548057,1.1069082,0.70677817,-0.07137705,0.7613973,0.43760383,0.7344973,0.6380949,0.9842537,-1.1494942,0.5986517,-1.5185246,-0.16048616,0.9418784,-0.3775061,1.2914935,-0.083580524,0.047173556,0.7464908,-2.178461,0.91324645,0.38576695,-0.8685102,-0.54283804,0.0796033,0.05670909,1.2771686,0.21317641
SRR13991001,0.63983506,0.8120708,-0.58500886,0.94485134,0.56037766,-0.42342407,-0.7866886,-0.32454056,0.7340795,-0.058370158,0.9612034,0.9608815,-0.08542999,-0.36971346,0.54301715,0.7622525,1.8094534,0.471498,-0.74462736,0.9238208,-0.5412336,1.3941138,-0.20669788,1.2931167,0.8873683,0.38404068,-0.38486964,0.8615373,0.56897163,0.63330454,0.6469322,0.5899983,1.3134352,-1.7962905,-0.10563104,0.36266366,0.03078371,0.3552917,0.7524004,-1.2550255,-0.0006696867,0.7976013,0.35280603,0.73138595,-0.6321977,-0.011736502,0.9540497,-0.16163452,-0.22699481,0.70732254,-0.5932324,0.17903446
SRR13991004,-1.1645435,-0.5432284,-0.37452993,-0.43533304,-1.7117715,-1.2595838,-0.054481085,-1.4168645,0.09499462,-1.0304644,0.69874984,-0.401819,-0.97471935,-1.1769301,0.1657838,-0.57869095,-1.2193401,-1.7733923,-1.306658,1.4218626,-1.3627392,-0.88075095,1.9529461,-0.055469293,1.0027323,-1.5042791,0.98832244,-0.74609923,0.08072679,0.0040355013,0.45048392,0.38540748,-1.146573,-2.2540343,0.40405503,0.1974416,-0.35622945,0.6042218,0.90115947,1.5261077,-0.91786623,0.8609931,0.11271937,1.3356872,-1.1813955,1.0570956,0.981256,0.63461715,0.21330643,0.119472004,-0.108611524,-0.4383604
SRR13991005,-0.9425842,-0.0056711864,1.4725705,0.37658778,-1.3220618,-0.95147747,0.66725093,1.1276625,-0.57471114,1.4585701,0.9497369,0.43514007,-0.34385914,-0.6959535,-0.1771778,0.120980054,0.8083726,-1.1614571,0.31476507,-0.10429534,-0.9491573,-0.7036347,0.5829824,1.2182956,1.0987877,-0.8661229,0.9894079,-0.6051314,0.4997704,0.08840735,0.28152663,0.4666821,-0.06534191,0.8288628,-1.0460441,0.1971783,0.24126057,-0.49021208,1.422231,0.57605755,-0.28539678,0.247047,0.235371,1.0387845,0.06144022,-1.1385899,1.2447596,1.1770846,0.7879359,-0.027671374,0.89341694,-0.47104412
SRR13991006,1.7279011,0.47034785,0.12649944,0.60413563,-0.3713173,0.5714943,-0.3263375,-0.9217497,-0.13098365,-0.6329381,0.7716111,0.71315366,-0.33966202,-0.66118014,0.076855466,0.3485854,-1.044832,0.010029502,0.20981218,-1.1235615,-0.84933543,-0.6359746,-1.1866714,0.6800645,0.5861945,0.7499295,-1.2700489,-0.42528367,-0.3902446,0.09623763,0.32632384,-0.20876582,0.53887963,-0.8476489,-0.7959107,-1.0448679,0.8465276,-0.3402782,0.007294573,0.09899725,-0.73591876,0.19229816,0.15872665,0.5932908,0.26346847,0.2682046,0.42293057,0.92459095,0.4387836,0.25700587,0.5296985,0.35139716
SRR13991007,0.99714595,1.6240398,0.7929058,1.7340474,-0.17502058,-0.3929007,0.29157826,-0.42102006,-0.48239022,0.08826085,1.1111957,2.1134436,-0.084600575,-0.34901628,0.3510824,1.2578954,1.5981603,0.46463624,1.1099188,0.7923897,1.4070772,0.4591745,-0.46820804,0.060014255,0.072516665,0.743018,0.18631694,-0.3891256,0.65832925,0.17513941,0.66200393,0.15740423,-2.2057714,0.67100185,-0.44000155,0.35713062,1.5056381,0.3808599,1.2087306,0.2950544,-0.22320497,-0.11907804,-0.30081722,0.26035565,0.7028881,-0.47155148,0.3638741,-0.27063748,0.49794835,-0.24111213,0.7214683,0.38071236
SRR13991008,0.15836354,-0.087666586,-0.76728356,-0.05602398,-1.222169,0.99013215,-1.0871451,-0.8695657,0.17430554,-0.43790245,1.1824286,-0.06451352,-0.61765975,1.0158393,0.17162482,-0.09285673,1.2329509,0.66503584,0.5172139,0.3960353,-0.9044864,0.8269909,1.7002573,0.48790658,0.035795357,0.43771872,-1.0939763,1.0816343,-0.41336778,0.0364865,0.1551646,-0.12395915,-0.097866766,-0.58086,-0.18042536,0.2405732,0.43704316,-0.22147627,-0.5899438,-0.05538785,0.616935,-0.61766464,-0.06700648,0.6232782,-0.1301427,0.5044077,0.36748165,0.0496552,0.633715,-0.25805005,-0.2638856,-0.3453876
SRR13991009,-1.7992755,-1.573574,-1.9178187,-1.5645974,1.1068498,-1.9663409,0.16592704,1.072366,0.35887885,-1.7328246,0.4889294,-1.5650638,-1.8614147,1.0719796,0.42845348,-1.579001,0.6528696,0.10600782,-2.0506692,0.42669657,0.28110605,0.4751405,-2.0807705,0.021634392,0.29827553,0.27842793,-0.27332714,0.62077606,0.4710687,0.49633634,0.56260276,0.27550623,0.75973994,-2.5208766,0.531369,-0.63176376,-0.17677955,0.124568306,0.17440052,0.47654635,-0.6892492,-0.16112761,-0.09068089,0.33203626,0.034282193,-0.6013224,0.13801028,0.42161086,0.9559923,0.07895546,-0.40532157,-0.671097
SRR13991039,-1.0085992,-0.20853928,1.449242,-0.15331057,0.56497097,-0.8676118,0.6844493,1.1241418,0.60332483,-0.7761253,-0.88470507,-0.11029478,1.5021139,1.0929986,0.41926482,-0.25231686,-0.81515175,-0.91163623,-1.09657,-1.0104103,1.0994803,-1.3860768,0.025679355,1.1782746,1.3356875,0.22443691,-1.3534664,0.16253804,-0.21007642,0.8687392,0.7827074,0.49204093,0.4528785,0.5534606,-0.87001526,0.3343265,-0.6215063,-0.5356053,-1.285428,0.8075223,-0.9236096,0.17978546,0.050807826,-0.55320334,0.33552805,0.83539325,0.81596226,-0.49430537,-0.4943434,-0.29417384,-0.4454042,-0.063749045
SRR13991095,-0.118021235,-1.267832,0.29099658,-1.2639992,0.66950464,1.679314,-2.0499437,0.839832,-0.0036168955,-1.5693983,-1.8505702,-1.2443804,-1.6432343,-1.7554713,0.29505384,-1.2950767,-1.7587568,0.61179674,1.3965518,0.16600962,-1.8507828,0.39380753,-1.801373,-2.1660194,-1.4184495,0.5461525,-1.9920006,-0.8148403,0.31964603,0.36222807,0.3501914,0.13152783,-1.8219671,-0.14784028,-0.1919111,-0.35010496,0.5469091,0.79687595,0.5605744,0.4395882,0.8233525,-0.3457709,-0.024813931,-0.45721474,0.16890413,-1.6309568,-1.199338,-0.07473863,-0.4778514,0.399726,-0.46317473,0.34364477
SRR13991097,1.3696777,-1.2213964,0.83669156,-1.1579566,0.26192656,0.44599056,-0.2380613,-2.027571,-0.0112355435,-1.7493694,1.0029683,-1.064434,1.4685166,1.1115285,0.65183663,-1.2587928,0.74200517,0.6880025,1.3846923,-0.19562739,-2.0804334,1.3090189,-2.2965493,1.081956,0.9734797,-0.82511896,-0.50219333,-0.26811677,0.7027192,0.71264017,0.7796069,0.7247372,-0.8095937,-0.6083271,0.3240439,-1.4621454,0.7246148,0.094328955,-0.037505753,0.9018857,1.2241364,0.31869707,0.75501657,0.51460093,-0.4871531,-0.2122792,-0.38921082,-0.5346735,-0.12649004,0.48477027,0.18572064,0.040139712
SRR13991098,0.734684,0.8456226,0.29465845,1.0652533,0.85208434,0.7731231,0.61619896,0.93649,0.6490648,1.1668526,0.80305004,1.733015,-0.105671905,1.2817838,0.55104893,0.8639515,-0.015057675,0.7108787,-0.89376557,-0.7953067,1.0325515,0.96353495,-0.48799786,-1.1353015,-0.2449148,0.6874558,-0.2772089,-0.106792025,0.49874002,0.9579715,0.921506,0.95183307,-0.95446736,0.10290356,-0.8748191,0.20050566,0.93243694,0.12103198,0.9812449,0.3333009,1.3951542,0.5827594,1.0774199,-0.11674624,0.40504637,-0.014917515,-6.5327455e-05,0.5331377,-0.44058678,-0.108729355,0.6674751,0.17969519
SRR13991099,-0.98007494,-0.08276952,-1.0970538,0.16763133,0.56649405,0.6352395,0.6863831,-1.1245662,0.6960434,-0.86871916,1.0341581,0.23979951,1.3139303,0.8723287,0.4540577,-0.05677445,-1.0809603,-0.16646713,-1.1479471,1.434244,0.94970983,0.12828922,1.2825094,1.111916,0.3634473,-1.0624839,-1.3725942,-0.29405975,0.35370347,0.3198208,0.17403777,0.034399025,0.6275483,0.8229264,0.119507596,-0.49759513,2.0523326,-0.54839146,0.21695583,-0.062333383,0.3946484,0.26833937,-0.110768765,-0.28703883,-0.49939844,0.87511694,0.16580218,0.50730455,0.26161548,-0.41065106,0.04720218,0.16090567
