,ENSG00000158292.8,ENSG00000100276.11,ENSG00000179761.13,ENSG00000196826.7,ENSG00000250021.7,ENSG00000127325.20,ENSG00000105976.17,ENSG00000187079.20,ENSG00000213088.15,ENSG00000203811.2,ENSG00000269955.2,ENSG00000136488.15,ENSG00000259753.1,ENSG00000129824.16,ENSG00000203852.4,ENSG00000288643.1,ENSG00000154153.15,ENSG00000165948.12,ENSG00000156239.13,ENSG00000188130.15,ENSG00000188811.14,ENSG00000197483.11,ENSG00000185829.19,ENSG00000072694.23,ENSG00000187116.15,ENSG00000133687.17,ENSG00000180537.14,ENSG00000071553.19,ENSG00000288859.2,ENSG00000270276.3,ENSG00000197238.5,ENSG00000278637.3,ENSG00000049759.21,ENSG00000151876.14,ENSG00000171067.12,ENSG00000100865.15,ENSG00000130958.14,ENSG00000124767.8,ENSG00000221978.14,ENSG00000118197.15,ENSG00000182093.16,ENSG00000138798.14,ENSG00000104067.18,ENSG00000139132.16,ENSG00000143149.14,ENSG00000117859.20,ENSG00000108587.17,ENSG00000157538.15,ENSG00000177885.16,ENSG00000073584.21,ENSG00000163681.18,ENSG00000153071.16
SRR13796121,0.4103408,0.37174186,0.54046416,0.6552439,0.2844963,-0.45260084,0.040942833,-0.30776432,0.17892976,-0.40423238,1.0005462,0.73214525,-0.23088817,-0.43582013,3.1299992,-1.9987464,1.4850826,0.31099623,0.9997157,0.9919293,1.5625392,0.7666948,0.73705983,-0.47571963,0.53614753,0.4654043,0.24893005,-0.44866303,0.6866905,0.44849858,1.1260958,0.47349438,-1.8746514,0.86871827,-0.8416299,0.08153712,1.7221009,0.29762107,1.887547,0.26100436,-0.4992789,0.03768554,-0.3337256,-0.25146106,1.1148698,-0.5970146,0.32389545,-0.54546607,0.03790515,-0.65468395,0.26531705,-0.13714884
SRR13796122,-0.25493398,0.48069537,-0.32046044,0.7867482,-0.6511123,0.56340694,-0.6871317,-0.15189682,0.15701057,-0.29201066,1.0914426,0.8315895,-0.16962512,0.6619143,3.1202402,-0.83945936,1.2194115,0.81574214,0.69205934,0.2220254,-0.17418836,1.2956296,3.223361,0.651565,0.36344823,0.45021963,-0.61402434,0.9168411,-0.31807822,0.0906603,0.4124143,0.016397541,-0.21050954,-0.29272696,-0.47962493,0.171304,0.2999908,-0.4673931,0.5488743,0.15224345,0.2605122,-1.0969559,-0.034065824,0.3935683,0.05509027,0.5780709,0.4891628,-0.03733891,0.6692247,-0.6682579,-1.164575,-1.467687
SRR13796123,-0.40407354,0.0811534,-0.5411782,0.2316901,1.2579415,-0.60201436,-0.22996265,1.0782576,0.61000645,-0.48581776,-0.753879,0.2581888,-0.4470398,0.70098543,3.1479704,-1.0071409,0.4363197,0.27164808,-0.53177077,0.3530414,0.9514841,0.22209522,0.25822744,0.024808198,1.0024028,0.45707533,0.053796247,0.6906069,0.63635576,0.7156546,0.7941602,0.6062063,0.9570992,-1.3380098,0.103548326,-0.6937337,-0.31783867,0.45965847,1.2044057,0.741372,-0.8526157,-0.6844402,0.12508309,0.30623934,0.17211069,-0.7548328,1.1105498,0.28411606,1.3485383,-0.54886436,-1.3483217,-1.3427802
SRR13796350,-1.5097581,1.9843976,1.0021678,-1.1343815,1.4335166,-1.5065502,0.69902444,0.98789984,0.2701985,-1.5121783,0.6377711,-1.1090134,1.6469094,0.7923366,3.1518726,-1.7970454,-1.5229588,-0.17406677,0.8676824,0.48033616,-1.5450143,0.75001293,-1.1092473,-1.8232899,2.1448264,0.36902434,0.7026695,1.112325,0.030169781,1.1306792,0.999341,1.2221575,-0.78359056,-0.9337217,-2.4044564,1.0299468,0.31175634,0.9004434,0.46831694,0.36223096,-0.5555653,-0.025640098,1.1916848,-0.65397257,0.5650481,1.8272425,-0.3382925,0.18214692,-0.7478115,-1.8308887,-0.14301537,-1.2174824
SRR13796361,-1.8725026,-1.567169,1.5770336,-1.4923295,0.6317315,-1.843448,0.7994206,0.8753356,0.82528406,-1.8742675,-2.01686,-1.4632409,1.4239875,0.8753119,3.1387012,-4.9446297,-1.8872699,-1.9396405,-1.9314284,-1.9948393,0.99642605,-2.2166686,3.0788345,1.4762013,2.188579,-0.048509583,-2.1464937,0.20511761,-0.15489104,1.0803548,0.7282004,0.81495005,0.5525573,0.8883497,-1.0865164,0.56465024,-0.70700586,-0.6492516,-1.1986222,1.2128766,-0.84402317,0.3907495,-0.026418261,-0.44327015,0.48346132,0.5044482,0.83905894,-0.8562436,-1.9222074,-1.0680119,-1.2963254,-1.1050024
SRR13990675,0.6008825,0.3077735,-0.6626325,0.74811053,0.59303087,-0.7685963,0.27558178,0.7436773,0.66983986,-0.5776528,-0.65702343,0.5695528,-0.21618313,-0.29752797,3.1334224,-5.6120014,0.85016185,-0.68135226,-0.7012502,0.07390194,-0.8787962,0.09772353,1.0943844,-1.226548,-0.84685034,-0.13368425,-1.0478244,-0.5213276,1.0817448,0.58059704,0.64968663,0.19089465,-0.7454535,-1.1027318,0.32092357,-0.8020889,-0.1355284,0.28988516,1.0051023,1.6707059,-0.2631878,0.5136553,0.18748899,-2.4285688,0.78424066,1.7293692,0.08628013,-2.2231388,-1.9411825,0.28687844,-1.172466,0.15459812
SRR13990805,-0.019580752,-0.16239244,1.1236669,0.11468555,0.25768113,0.8449772,1.2479686,0.5201405,0.9328923,1.0243815,0.70207506,-0.08599385,-0.476761,1.2827499,3.1500807,-5.6120014,-1.0859979,0.74525166,1.0613265,-1.2786697,-1.350702,0.1986509,3.1843514,0.90517884,-1.1513149,0.3304458,1.1155018,0.5663641,0.7105628,0.9972028,0.4172665,0.8329407,0.98095894,-0.20723265,1.5472379,-0.124278724,-0.12929237,0.76589346,0.5949997,-0.63138825,1.0122807,0.6303053,0.5396943,-0.9022032,0.14453298,-0.3455097,-0.7359004,-0.87457526,-0.551111,-0.554547,-2.0914195,0.37662867
SRR13990806,-1.0947244,-0.44190925,-1.1907567,-0.2367988,1.4268148,0.60281587,1.4834487,2.135659,0.49187383,-1.0432063,1.0105127,-0.18385468,-0.78226274,-0.8456935,3.1364403,-5.6120014,-1.167178,1.1168224,-1.1793988,0.1808165,0.23295924,1.1944757,3.0823085,1.0870782,0.818696,-0.016279005,1.4641246,0.645852,0.88956636,0.37794712,0.8967264,0.8683408,1.1659595,-0.66937155,-0.9689915,-0.19134776,-0.6778063,-0.035083704,0.24818438,0.6496102,0.11220292,0.055921003,0.5930533,-1.8588953,0.56831205,0.23897056,-0.80382144,0.53441805,0.9813617,0.68701917,0.48117998,-0.25149632
SRR13990807,0.11795512,0.08874939,-0.86167306,0.43787956,-1.0873867,-0.14227048,-0.9900005,1.7953866,-0.016608352,-0.71746707,1.1481528,0.33679876,-0.35793045,-0.42091936,3.1376064,-5.6120014,1.3060786,1.2988251,0.83902365,0.36820123,0.033603795,1.5123066,3.2301764,0.26609147,0.71106154,1.358309,1.3340961,1.111945,1.0980772,0.4915896,0.31675786,0.7071478,1.0861114,1.0902566,0.04651649,1.2237961,-0.08265344,-1.1927373,0.4375727,0.9241265,-0.2721365,-0.2974351,0.090957865,0.1295426,-0.7184482,0.99342656,-0.8898979,-0.5351169,0.20864415,0.35550657,-0.90238917,-0.009785199
SRR13990808,-2.3768196,-2.0096147,0.48501176,-1.9078418,1.2402812,-2.469591,0.75037026,0.8218889,0.46815935,-2.320181,-2.3853104,-1.8842688,-2.2026577,1.1118813,3.1078095,-5.6120014,-2.3920774,-0.07024269,-2.3993506,0.7286761,-0.32148725,0.111136034,-1.858575,1.0730275,0.323443,0.86919874,0.7764532,0.892264,0.28012744,-0.3336794,0.03971851,0.09537347,-1.435893,-0.86772054,0.95905966,-0.52544504,0.30425054,0.16872306,0.12704821,-0.08918359,-0.61743164,-1.0082235,0.09588026,-0.19220445,1.0790443,-0.3362186,0.45686382,0.2531575,1.3003968,-0.2717375,-0.32793257,-0.117610104
SRR13990809,0.47694966,-1.2798264,-1.8595898,-1.1474496,-1.997811,0.40012765,0.79546946,-1.7558028,0.77091736,-1.7097064,0.46651256,-1.1008081,-1.5491904,1.1685557,3.0881865,-5.6120014,-1.8518504,0.32117373,-1.8176196,-0.44863603,0.21528229,0.37588137,3.1238055,-0.10919395,0.55665684,0.70520824,1.077595,0.5686026,0.6736783,0.20814885,0.25383875,0.33453143,-0.4361587,0.29094186,-0.728629,1.3495885,0.34718347,-0.507329,-0.6020027,1.1064731,-0.038344536,-0.41412333,0.76915723,0.23141046,0.48978767,0.44955385,-0.27611122,1.7314054,-0.30132145,-0.9148919,0.064260446,-0.0066291317
SRR13990810,-0.90896815,-0.14698051,-0.9738997,0.11238021,0.6991073,-1.0249587,-1.168082,0.7748702,0.4156025,-0.8422342,-0.94022226,0.19696605,-0.5520785,-0.63507634,3.1263645,-5.6120014,0.48955008,-0.16506276,-0.9896703,-1.123073,2.1685815,1.6204937,0.28841597,0.65894324,1.045752,-0.7153282,-1.295553,0.156122,0.811191,0.33845857,0.42052552,0.36107713,0.2857354,1.2750657,0.84764427,-0.59504986,0.46899915,-0.15629692,0.28520507,0.9134162,-0.97026134,0.32557064,0.9622806,-0.2472416,1.0734829,0.51719415,0.44100398,-0.4886783,0.7280316,-0.8901385,-0.5212621,-0.90664566
SRR13990811,-1.4369565,-0.9473741,-1.4803767,-0.80879015,1.3513718,-1.526352,1.1057075,1.1323417,0.16824275,-1.40931,0.5887741,-0.7727152,0.9713574,-1.2808582,3.1263928,-4.5194035,-1.4630985,1.5311866,0.671274,1.6123171,1.3108597,1.3163898,-0.73130524,0.88756573,-0.7514403,-0.83234227,-1.747906,-0.25340897,1.5083288,0.39551947,0.7729227,0.38616276,-0.45092058,-0.13784409,0.25758213,0.5930818,0.79479825,0.33032978,0.97461647,0.46996635,-1.0798103,0.36041284,0.57749337,-0.2613342,-1.2709131,-1.2238321,0.86515015,0.2960196,0.70768005,-1.2557741,1.0918868,-0.035352897
SRR13990882,0.71591735,1.2065992,0.88031614,-0.22345336,1.7070341,0.8143332,0.15216085,-1.1887813,1.1755342,-1.1229736,0.5071371,-0.21556687,-0.750993,1.2686287,3.1538043,-5.6120014,-0.5507992,0.13665323,-1.285841,1.6253879,-1.5107263,0.40813345,0.0008417597,0.5555246,0.10541092,0.53168875,0.17073908,0.89689094,0.8981427,0.8397157,0.43725714,0.61252874,0.80531037,0.44919816,-0.37741125,-0.19313182,0.31214494,1.0265335,-0.3605581,-0.0058290004,0.67708766,0.028992213,-0.18457985,-0.51290524,0.4947809,0.79422975,-1.4422336,0.901903,-1.0666968,0.081885524,-0.12993003,0.5532504
SRR13990883,0.42647952,-0.46309015,0.49068218,-0.25718006,-1.4717574,-1.1924754,0.5495767,0.2919545,0.25152773,-1.0932382,0.4956726,-0.18142387,-0.8069064,-0.8610863,3.124892,-5.6120014,0.7822708,0.8433189,0.31420442,1.1614226,-0.11031351,0.5406621,3.185373,0.67277527,-0.34332347,-0.7851647,-0.717517,0.76116323,0.64936393,0.38912547,0.49726576,0.746557,-0.35831022,0.56900364,-0.53602195,-1.0777904,0.3618349,-0.13373941,0.078743175,0.56969625,1.7816187,0.9748368,-0.35460323,-0.7603546,1.0392468,0.617829,-0.63997835,0.12118377,-1.5560112,-0.02975318,0.15731266,0.2723755
SRR13990884,1.1476202,1.2849094,0.6543391,0.50684994,0.7417284,0.41502583,0.9142317,0.60193115,1.4744872,1.9619571,0.81164056,0.55376935,-0.36546436,1.1687586,3.1678307,-5.6120014,-0.8679762,0.6428485,0.6656117,-0.3166025,0.4006458,0.75596637,3.1450622,0.42885458,-0.3018757,0.16484985,0.8467391,1.3217977,0.37819448,1.7114995,0.40876707,1.3472188,0.6064667,0.5077607,-0.1563218,0.34031594,0.036835123,-0.5479936,-0.4675258,0.42734125,1.708898,0.4790212,0.52976626,-0.5204882,0.22513697,-0.08968745,-1.0750935,0.0902876,-1.4391627,-0.6322261,-0.5791488,0.10875104
SRR13990885,1.0435636,-0.008484995,0.41994962,0.33227283,0.49498725,1.2027804,-0.0637083,0.49053964,0.89859754,-0.80476123,0.83403015,0.46414343,-0.44685876,-0.5173152,3.1142406,-5.6120014,1.1760164,-1.2363229,-0.9812181,1.0014802,-1.2062404,0.43958902,3.1477878,0.30145714,-0.2918072,0.15295117,-1.3098812,0.63402,0.42573294,0.19932479,0.4483324,0.15610166,-0.77209765,-0.05217091,-0.35732692,0.06624031,0.8510678,-0.6750984,0.42099464,-0.10309165,1.7309326,-0.81350535,-0.26853096,-1.5491446,1.1709526,0.054311797,-0.83388615,1.291992,-1.8203784,0.028893156,-0.68196905,-0.081911504
SRR13990971,0.8794078,-1.6047664,0.4705289,-1.50482,-2.172207,0.09607962,0.5866605,-1.9550228,0.3874,-1.9397633,0.9775085,-1.4667242,-1.8262463,1.1268775,3.1437047,-5.4792366,0.37003025,-0.17145538,1.2219603,0.17295699,-2.0847776,0.9593832,3.1604981,-2.310694,0.7695268,0.6916035,-2.2021668,0.40079868,0.43965784,0.3895346,0.6377026,0.63396215,0.21017207,0.5554001,0.94897056,0.054773424,0.35805643,-1.2477573,0.042741872,-0.44643673,0.673282,-0.32849145,0.40354446,-0.47876385,0.86548513,1.2059294,-0.7923281,1.6802684,-0.24899855,-1.0805783,0.32078165,0.76929027
SRR13990972,-0.5322499,1.1223336,0.77308273,1.0742276,1.1868521,0.08718601,1.5567701,1.0746536,0.036213484,-0.47407663,1.368088,1.3072821,1.2619729,1.2541813,3.1046574,-5.6120014,-0.56407404,0.057590615,-0.62785465,-0.7919255,1.4245963,0.45735478,3.114074,-0.12625825,0.68537855,0.58299416,-0.2012695,-0.049948916,0.833787,0.2009854,0.35047802,0.2623163,0.7517686,-1.9091442,1.3323324,0.17162889,-0.7447545,0.21520332,-0.16736044,-1.0674062,1.1787529,-0.1789399,-0.30024102,-0.185656,-0.728595,-0.18506339,0.31276283,1.4766927,-0.082527205,-1.2314551,0.17434767,1.2480001
SRR13990973,1.2506285,-0.43892083,-1.1207823,-0.22461696,0.77512956,0.061615244,0.017443787,-1.0296807,0.4020354,-1.0044218,0.6215029,-0.15293469,1.1053618,0.9499538,3.0976667,-5.6120014,-1.0708469,0.6907457,-1.1083587,-1.2638509,0.0181728,-0.40080452,3.163625,0.8566534,0.9310133,-0.11093249,1.5595348,-0.0032146848,0.07120818,0.07696064,-0.37036923,-0.12193365,0.0030513024,0.5106195,-0.4826573,-0.12524469,0.057717115,0.037089847,0.80126697,0.6223515,-0.36909765,-0.39772457,-0.10781503,-0.19538034,-0.17067888,-0.34219292,-0.4786887,0.011905409,-0.05371294,-0.1798527,0.42125615,-1.2475117
SRR13990974,0.6121642,0.07323745,-0.7938354,0.3366039,1.2603956,0.86858827,0.5290821,-0.6230206,0.44146922,-0.67877674,-0.80990773,0.4166088,-0.40155905,1.1733063,3.1160858,-5.6120014,-0.23758963,0.8391414,-0.78425837,1.1968387,-0.83247507,0.51457644,3.1435418,0.62218994,1.4657943,-0.07647186,1.0134289,0.2384669,0.7381256,0.6840122,0.76945406,0.26662022,0.26467767,0.28300622,1.342201,1.0028728,-0.15738636,-0.31889817,1.214407,-0.7546808,-1.0721335,-0.040978342,0.3623349,1.0093406,0.17729741,-1.4062402,-0.8105547,0.09657811,0.1661319,-0.41366574,-0.36357963,-1.456487
SRR13990976,1.2733885,0.44431826,0.3314676,0.9571356,0.2730057,-0.76179457,-0.97411764,-0.6738133,0.8893863,-0.570681,0.6501646,1.1690944,1.8637576,1.3978974,3.104815,-5.6120014,-0.74696285,0.81151015,-0.7905018,-0.9310954,0.09836978,0.9673221,2.318567,0.7072483,0.5838591,0.7231042,0.37906384,0.46359378,0.6685942,0.69010985,0.7549987,0.59653676,0.56632644,1.0122759,0.5916018,1.007807,-1.0043576,0.3045477,-0.944991,-0.016087046,1.2171127,0.93663055,-0.086954474,-0.26702285,0.71628225,0.96804106,-0.3629334,0.308261,-1.0476657,1.4244558,-1.0776725,0.32727215
SRR13990977,1.5208983,-1.2287623,1.1256042,-1.0924726,0.7818842,-1.8659878,-0.41997114,-0.02016145,1.105826,-1.6942567,1.4974402,-1.1646302,0.7414434,1.5433402,3.1364834,-5.6120014,2.1823618,0.085169576,0.51416135,1.3830782,-1.9569696,0.9336664,-0.9879651,1.2968551,0.08162483,0.54470813,1.0325692,1.2614089,0.4823805,1.0348322,0.93177724,0.9269802,-2.202688,1.0210311,2.532714,0.7497067,0.17101942,-0.079590686,0.54472566,0.37088415,0.72869605,-0.9664515,0.3682096,-2.078354,-0.033207163,0.47742715,-0.94771904,0.22839114,-0.5328004,-0.50620633,-1.6133251,-1.0807183
SRR13990978,-0.5889644,2.8745458,1.1789157,0.5922736,-0.93028826,-1.0278335,-0.7483971,-0.5135106,1.6788671,-0.62304145,-0.69803804,0.33381993,-0.33805737,1.1500419,3.1250434,-5.6120014,0.30372927,0.23344384,1.274098,-0.50892335,-0.9221236,0.7391832,3.201755,0.031298682,0.57765,1.3496057,-1.0726379,0.61235565,1.0223598,0.6979627,1.4482235,0.9375407,-1.15097,-2.0071287,0.61636305,-2.7046595,0.14362703,0.90661764,2.2653563,-2.3891003,0.10252768,-0.6142935,1.7637664,-2.231947,-1.470172,0.6018507,-0.31229505,-3.426521,-1.4980606,-0.35901213,-0.9737021,0.5954017
SRR13990979,-0.3198018,0.56605655,0.20156214,0.9734255,0.65214753,1.1165112,1.3978992,-0.30317727,1.4773844,-0.39200288,0.6271911,4.26401,-0.25062814,1.3193823,3.1345546,-5.6120014,-0.5458516,-0.3218073,2.0499783,1.0029105,-0.6298097,-0.32068297,1.2077944,1.4793359,2.076212,0.41171393,-0.17825444,-0.3784715,2.043752,0.5832523,0.69084984,0.965775,1.4261271,-0.49985787,-0.28046852,1.0276859,0.7440428,1.0727211,1.0978212,-1.9118017,0.5064326,-0.19755633,0.9399794,0.7914377,-0.51714045,-1.2030803,0.4516933,-0.17139834,-0.3847871,0.8930106,-0.3205504,0.34684038
SRR13990980,-0.18044509,-1.8361875,0.39522606,-1.7275357,0.2710594,0.29457876,0.44952002,0.07410635,0.061545458,-2.1805618,0.47639576,-1.6759665,-2.0467787,-2.0671446,3.1052277,-5.6120014,-0.08963859,-0.11802588,0.14821318,-0.22093503,0.6045989,-0.16960694,3.1585913,1.0586126,0.40093786,-0.31526303,0.6820249,0.8123804,0.61227095,-0.1308191,0.025671849,-0.4077481,-1.0061694,-0.60195374,-0.21786658,0.30151922,-0.35912675,0.69563746,0.15344253,-0.17939997,0.70821583,-0.10267207,-0.7893957,0.106555335,-0.21135004,0.5061115,-0.14763933,0.66236866,-0.4867269,0.076894425,-0.4883077,-0.679352
SRR13990981,0.06108543,0.058410387,-0.8941036,0.37345174,0.51342195,0.4561134,0.16157018,0.91486263,-0.06811813,-0.74452,0.6726953,0.5856647,-0.4931649,-0.50488037,3.1125927,-5.6120014,0.105534695,-1.0972416,0.8370591,-0.23652196,-1.1536491,-0.5927576,3.1419544,1.4382566,0.92240924,0.03894607,0.6840487,-0.16716072,0.83052915,0.2530024,0.34692693,0.12808068,-0.21592131,0.31075364,0.26780275,0.7891811,-1.083591,0.31947136,0.9264457,0.470676,0.7562462,-0.27073807,-0.58724076,-0.03069556,0.30106384,-1.1595529,-0.3539706,0.2342594,-0.5767323,-0.4650291,-0.1398711,-0.8761422
SRR13990982,-1.1858608,-0.6293598,-1.2989662,-0.48080784,-1.429801,-1.3243833,0.3454299,-1.181779,0.7989976,-1.15036,1.2049149,-0.39221147,-0.94796383,-1.0261658,3.1510417,-0.106845126,-1.317154,1.2922109,0.16674428,-1.3628964,0.6224445,0.020736823,-0.37369815,1.1475276,2.1042273,0.9732211,0.5639296,-0.36533305,0.31682506,0.6639557,0.98246104,1.0988979,-2.7596793,-2.4476042,-0.66862726,0.070166565,-0.78165704,-0.36471614,0.7501741,-0.77313477,0.64070153,-0.4641646,0.10866005,-0.19758385,-0.63846797,-0.08130446,1.1359236,-0.18541823,-1.2107465,-1.4876876,-0.27259874,-1.2205496
SRR13990983,1.5341821,-0.0712706,1.0424739,0.18638456,0.8897541,-0.98971486,1.7505854,-0.84875965,0.5463818,-0.8155258,0.55292535,0.3110773,-0.576662,-0.5847753,3.1287618,-5.6120014,0.11559589,-0.102374405,-0.9474958,-1.0847046,1.3434436,-0.580679,0.37937385,0.5138782,0.5387325,-0.1917358,0.8362563,1.3679721,-0.24292924,0.4480176,0.974796,0.6009737,0.9901247,0.8607123,-0.81842595,0.71805227,1.0673743,0.16176514,-1.0916438,0.314461,0.9495205,0.32151797,0.80782413,-0.42294496,-1.2458576,-0.34851044,0.35078636,2.0364475,-0.51163733,-1.4777373,0.25312728,-0.788383
SRR13990996,-1.0152146,1.9976188,0.9699033,-0.36464015,1.4146166,-1.0159943,0.7556083,1.1542312,0.2838772,-0.99880797,0.7334458,-0.294664,1.8600899,0.9849724,3.1471179,-2.6999621,-1.0719304,-0.020448387,1.3145523,0.60434455,-1.1422368,0.64586043,-0.29232675,-1.4603643,2.1217065,0.36522254,0.5639147,1.297523,0.2503278,1.223626,1.0639935,1.1737205,-0.52315366,-0.34697622,-2.280395,0.9119693,0.45287573,0.9134461,0.47974208,0.26917902,-0.45620996,-0.1161703,1.3185874,-0.56118053,0.58794576,1.5884821,-0.26405734,0.2700599,-0.9012375,-1.6273717,-0.08150303,-1.0594573
SRR13991000,0.49726978,0.6125711,0.83848697,1.1785823,-0.2260266,2.8442388,-0.30480948,-0.39762527,0.47247374,-0.42327458,-0.44320795,0.7918064,0.1596312,-0.18490976,3.1195395,-3.9315963,0.32777083,-0.6931615,1.6657876,-0.7724834,-0.67484796,-1.2957768,2.238405,-1.0585545,-1.0862159,0.78886104,0.39306828,0.071460396,0.6846535,0.8636721,0.7150675,0.73429507,1.3245773,-1.4991405,0.68113,-1.8112626,-0.9518974,0.5868067,-0.11633896,1.3569287,-0.40357202,0.3653843,0.41342464,-3.3009908,1.1700795,0.30645022,-2.0854464,-1.8263396,-0.8143942,-0.66640526,0.55409193,0.13868192
SRR13991001,0.4770481,0.39169785,-0.48957637,0.7281219,0.77524865,-0.44291916,-0.92544186,-0.48642218,1.1002711,-0.4886872,0.8752883,0.94384575,-0.055031084,-0.38334244,3.134799,-3.2297866,2.925825,0.103440285,-0.64210016,1.287992,-0.6966622,2.571526,1.0182471,1.6876281,1.254004,0.22891232,-0.5474812,0.8830033,0.560378,1.1150851,1.067723,1.1346092,1.3987079,-1.9942391,-0.31264144,0.22549945,-0.43188554,-0.12363595,1.1980331,-1.4184467,-0.40345994,1.4137424,0.10981629,-0.20630692,-0.544973,-0.25814703,0.23636658,-0.8475045,-1.254869,0.28636733,-1.610152,-0.52320576
SRR13991004,-1.166518,-0.6231745,-0.4043502,-0.454127,-1.4463859,-1.3053911,0.14757979,-1.1400836,0.3523595,-1.1349202,0.86958814,-0.4020259,-0.94576526,-1.0218157,3.1189435,-3.7671134,-1.1943734,-1.471214,-1.242689,1.5232148,-1.3140656,-0.41727018,3.2285914,0.08980067,1.4388632,-1.1795429,1.0177014,-0.5218447,0.57350117,0.21135594,0.66528183,0.67429316,-1.0438299,-2.218554,0.6269151,0.2591774,-0.40601695,0.35623965,1.1290815,1.5181308,-1.0286233,0.7861952,0.27573043,1.1368486,-1.5127777,1.1067146,1.063434,0.877875,0.19473606,-0.1722862,-0.5784468,-1.0718038
SRR13991005,-0.91417605,-0.07464104,1.6722172,0.20381005,-1.1767778,-1.0940812,0.7234623,1.2749571,0.20289397,1.673184,1.2513692,0.15510063,-0.44155377,-0.5342778,3.0897565,-5.6120014,1.1761389,-0.91659683,0.39894122,0.059897516,-1.2050383,-0.30371127,3.149614,1.7929723,1.0030847,-0.47189015,1.0885035,-0.29919007,0.85844004,0.45326146,0.70393056,0.91073924,0.06399345,0.90723646,-0.9101849,0.15693508,0.52457035,-0.6788565,1.7713703,0.64439857,-0.3123679,-0.31276095,0.3852543,0.15880351,0.14927474,-1.4455038,0.97789806,1.8949307,0.71760154,-0.59151953,0.2839184,-1.2945435
SRR13991006,1.9101752,0.09926554,0.2819233,0.45229617,-0.1551282,0.4521986,-0.2183748,-0.76557475,0.3274043,-0.72565174,0.9376257,0.4970525,-0.31752995,-0.4516356,3.1203525,-5.6120014,-0.8589952,0.3628949,0.23231645,-1.0454658,-1.0494719,-0.23771958,0.7371603,1.0655708,0.5648789,0.81371075,-1.2117486,-0.13983707,0.046340983,0.45906633,0.51732206,0.15683268,0.62934583,-0.9121207,-0.74363846,-1.062985,0.980857,-0.5891153,0.24145028,0.25872612,-0.6530695,0.12237352,0.14832504,-0.31307933,0.49148706,0.3151377,-0.2228241,1.3019361,-0.23128213,-0.15176389,-0.11511573,-0.095083565
SRR13991007,0.73764366,0.7938492,0.75099534,1.4753253,0.10103637,-0.4043262,0.25598106,-0.24275817,0.19915801,-0.28929672,1.092313,2.2331111,0.021158604,-0.1897404,3.1389315,-4.1468706,1.6051779,0.6432511,1.3516694,1.0004121,1.3720999,0.9002638,2.7680945,0.21185735,0.58887404,0.72968775,0.1713,-0.2065281,0.9832984,0.62397265,1.1859149,0.7026466,-2.1153533,0.45569184,-0.5270155,0.37534788,1.6339816,0.123481974,1.7843546,0.2926067,-0.33907998,-0.11187869,-0.23514314,-0.22588606,1.0542643,-0.94824004,-0.044018716,-0.652846,-0.059161965,-0.9684643,0.1967298,-0.018062398
SRR13991008,-0.0791559,-0.25993657,-0.88663554,-0.065608166,-1.1278083,0.714178,-1.1187528,-0.75654775,0.1554406,-0.8327453,1.1673903,-0.03399098,-0.6615109,0.82915413,3.1157572,-2.7678947,1.4186023,0.71086323,0.71343464,0.42073223,-0.8563929,1.2159767,3.2181516,0.44700956,0.2773056,0.5271897,-1.1444757,1.0926598,-0.17603141,0.15355413,0.39053497,0.07546982,-0.2003055,-0.8618318,-0.262628,0.008719435,0.33729884,-0.3955838,-0.008411992,0.071995236,0.12784834,-1.3285334,-0.03964853,0.22164784,-0.18010005,0.37406948,0.17914444,-0.3078662,0.7806461,-1.1991168,-1.0122651,-1.5325916
SRR13991009,-1.8979102,-1.6336275,-1.9724152,-1.5628049,1.2847055,-2.0057404,0.15199515,1.1344398,0.6636772,-1.9226788,0.4475223,-1.5459843,-1.8690467,0.85343176,3.145991,-3.6334505,0.5171671,0.060889713,-1.9587306,0.45128056,0.56767774,0.62145203,-1.544419,0.03947109,0.86357117,0.32188156,-0.34591466,0.70716435,0.6979479,0.70123833,1.0271732,0.6399299,0.5178453,-2.5719595,0.3475322,-0.6197494,-0.15409935,0.052472506,0.8654626,0.38984886,-0.90948737,-0.71454823,0.013658581,0.30460572,-0.008548007,-1.1337935,0.16352613,0.22327451,1.0759336,-0.5144577,-1.1117934,-1.6337396
SRR13991039,-0.9917644,-0.37507215,1.6881846,-0.20562856,0.6448205,-0.9392566,1.1548312,0.864831,0.94499934,-0.9694024,-1.1377201,-0.10662884,1.5135574,1.0654336,3.1348777,-5.6120014,-1.0588319,-1.1118493,-1.0812324,-1.1827172,1.365883,-1.5523517,3.0940952,1.4265522,2.1818583,-0.04794435,-1.4328142,0.32228607,-0.030262526,1.2155955,0.7901689,0.8236987,0.6174437,0.54648215,-1.135405,0.60637105,-0.87907517,-0.6993429,-1.291159,1.1103773,-0.94919986,0.5245612,-0.06846134,-0.62103635,0.5427544,0.4400252,0.72616464,-0.9907185,-2.0133817,-1.1914805,-1.1249902,-0.92987394
